likert_nang_dong,likert_huong_noi,likert_sang_tao,likert_logic,likert_to_mo,likert_thi_nghiem,likert_moi_truong,likert_dinh_duong,likert_tranh_luan,likert_thiet_ke,ips_likert_nang_dong,ips_likert_huong_noi,ips_likert_sang_tao,ips_likert_logic,ips_likert_to_mo,ips_likert_thi_nghiem,ips_likert_moi_truong,ips_likert_dinh_duong,ips_likert_tranh_luan,ips_likert_thiet_ke,likert_tb,likert_dolech,diem_Van,diem_Dia,diem_Anh,diem_Toan,diem_Gdktpl,diem_Tin,diem_Su,diem_Ly,diem_Hoa,diem_Sinh,z_diem_Van,z_diem_Dia,z_diem_Anh,z_diem_Toan,z_diem_Gdktpl,z_diem_Tin,z_diem_Su,z_diem_Ly,z_diem_Hoa,z_diem_Sinh,diem_tb,diem_lech,z_tb,z_max,th_A00,th_A01,th_B00,th_B08,th_C00,th_C01,th_C02,th_C03,th_D01,th_D07,th_D09,th_D14,th_D15,th_X01,th_X26,gioi_tinh_nam,muc_tieu,ma_nganh,ma_nhom,nguon,is_that,sample_weight
5.0,2.0,4.0,4.0,3.0,1.0,2.0,4.0,3.0,4.0,1.7999999999999998,-1.2000000000000002,0.7999999999999998,0.7999999999999998,-0.2000000000000001,-2.2,-1.2000000000000002,0.7999999999999998,-0.2000000000000001,0.7999999999999998,3.2,1.1661903789690602,6.6,,8.0,8.75,,,,,,,-0.3351484428613555,,0.6055823109474169,1.6058885485020824,,,,,,,7.783333333333334,2.1500000000000004,0.6254408055293813,1.6058885485020824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7810201,4,ttth,0,1.0
4.0,2.0,5.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,0.3999999999999999,-1.6,1.4,-0.6000000000000001,-0.6000000000000001,-0.6000000000000001,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.3999999999999999,3.6,0.8000000000000002,7.25,,8.0,7.6,,,,,,,0.2470467683657842,,0.6055823109474169,0.2758036177964809,,,,,,,7.616666666666667,0.75,0.376144232369894,0.6055823109474169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7340201,2,ttth,0,1.0
3.0,3.0,4.0,4.0,2.0,1.0,1.0,1.0,3.0,3.0,0.5,0.5,1.5,1.5,-0.5,-1.5,-1.5,-1.5,0.5,0.5,2.5,1.118033988749895,8.0,,8.6,7.2,,,,,,,0.9188104736278682,,1.17319864193432,-0.186834618970684,,,,,,,7.933333333333334,1.3999999999999997,0.6350581655305014,1.17319864193432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7340120,1,ttth,0,1.0
5.0,1.0,5.0,3.0,4.0,3.0,2.0,4.0,2.0,5.0,1.6,-2.4,1.6,-0.3999999999999999,0.6000000000000001,-0.3999999999999999,-1.4,0.6000000000000001,-1.4,1.6,3.4,1.3564659966250536,,,8.4,7.25,,,7.0,,,,,,0.9839931982720196,-0.1290048393747885,,,-0.5390953078419831,,,,7.55,1.4000000000000004,0.1052976836850826,0.9839931982720196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7220204,8,ttth,0,1.0
2.0,2.0,3.0,3.0,3.0,4.0,2.0,4.0,2.0,2.0,-0.7000000000000002,-0.7000000000000002,0.2999999999999998,0.2999999999999998,0.2999999999999998,1.2999999999999998,-0.7000000000000002,1.2999999999999998,-0.7000000000000002,-0.7000000000000002,2.7,0.7810249675906654,,,,7.0,,,,6.5,7.6,,,,,-0.418153737354267,,,,-0.7256591016695648,0.255312636022064,,7.033333333333334,1.0999999999999996,-0.2961667343339226,0.255312636022064,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7340129,7,ttth,0,1.0
1.0,4.0,4.0,4.0,4.0,2.0,5.0,2.0,4.0,5.0,-2.5,0.5,0.5,0.5,0.5,-1.5,1.5,-1.5,0.5,1.5,3.5,1.284523257866513,4.75,,6.0,8.0,,,,,,,-1.9921655825078288,,-1.2864721256755949,0.7384418545636469,,,,,,,6.25,3.25,-0.8467319512065923,0.7384418545636469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7510303,5,ttth,0,1.0
3.0,2.0,3.0,3.0,2.0,1.0,1.0,3.0,1.0,3.0,0.7999999999999998,-0.2000000000000001,0.7999999999999998,0.7999999999999998,-0.2000000000000001,-1.2000000000000002,-1.2000000000000002,0.7999999999999998,-1.2000000000000002,0.7999999999999998,2.2,0.8717797887081347,,,8.0,8.0,,,,7.0,,,,,0.6055823109474169,0.7384418545636469,,,,-0.1937460482864089,,,7.666666666666667,1.0,0.3834260390748849,0.7384418545636469,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7480201,0,ttth,0,1.0
3.0,1.0,3.0,3.0,5.0,5.0,3.0,2.0,4.0,2.0,-0.1,-2.1,-0.1,-0.1,1.9,1.9,-0.1,-1.1,0.8999999999999999,-1.1,3.1,1.2206555615733703,,,,7.0,,,,5.0,6.2,,,,,-0.418153737354267,,,,-2.321398261819032,-1.4165002924378065,,6.066666666666666,2.0,-1.3853507638703686,-0.418153737354267,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7510401,6,ttth,0,1.0
4.0,2.0,3.0,2.0,5.0,2.0,2.0,4.0,4.0,4.0,0.7999999999999998,-1.2000000000000002,-0.2000000000000001,-1.2000000000000002,1.7999999999999998,-1.2000000000000002,-1.2000000000000002,0.7999999999999998,0.7999999999999998,0.7999999999999998,3.2,1.077032961426901,6.2,,6.0,8.0,,,,,,,-0.6934224190011331,,-1.2864721256755949,0.7384418545636469,,,,,,,6.733333333333333,2.0,-0.413817563371027,0.7384418545636469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7810202,4,ttth,0,1.0
5.0,5.0,5.0,4.0,5.0,4.0,3.0,2.0,5.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,-1.0,-2.0,1.0,-2.0,4.0,1.1832159566199232,8.0,,8.2,6.6,,,,,,,0.9188104736278682,,0.7947877546097174,-0.880791974121433,,,,,,,7.599999999999999,1.5999999999999996,0.2776020847053841,0.9188104736278682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7220201,8,ttth,0,1.0
5.0,3.0,3.0,5.0,2.0,1.0,1.0,1.0,2.0,2.0,2.5,0.5,0.5,2.5,-0.5,-1.5,-1.5,-1.5,-0.5,-0.5,2.5,1.4317821063276353,6.4,,6.6,7.75,,,,,,,-0.5142854309312439,,-0.7188557946886915,0.4492929565841684,,,,,,,6.916666666666667,1.3499999999999996,-0.2612827563452556,0.4492929565841684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7340101,1,ttth,0,1.0
5.0,3.0,2.0,4.0,3.0,3.0,3.0,4.0,3.0,2.0,1.7999999999999998,-0.2000000000000001,-1.2000000000000002,0.7999999999999998,-0.2000000000000001,-0.2000000000000001,-0.2000000000000001,0.7999999999999998,-0.2000000000000001,-1.2000000000000002,3.2,0.8717797887081347,,,,7.25,,,,,7.25,6.2,,,,-0.1290048393747885,,,,,-0.1626405960929033,-0.9114128073049484,6.8999999999999995,1.0499999999999998,-0.4010194142575467,-0.1290048393747885,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7819010,4,ttth,0,1.0
1.0,5.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,-1.4,2.6,0.6000000000000001,-0.3999999999999999,-0.3999999999999999,-0.3999999999999999,-0.3999999999999999,0.6000000000000001,-0.3999999999999999,-0.3999999999999999,2.4,1.019803902718557,8.0,,8.2,7.75,,,,,,,0.9188104736278682,,0.7947877546097174,0.4492929565841684,,,,,,,7.983333333333333,0.4499999999999993,0.720963728273918,0.9188104736278682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7480201,0,ttth,0,1.0
3.0,2.0,5.0,5.0,5.0,2.0,2.0,4.0,3.0,2.0,-0.2999999999999998,-1.2999999999999998,1.7000000000000002,1.7000000000000002,1.7000000000000002,-1.2999999999999998,-1.2999999999999998,0.7000000000000002,-0.2999999999999998,-1.2999999999999998,3.3,1.2688577540449522,7.5,,7.4,8.2,,,,,,,0.4709680034531456,,0.0379659799605137,0.9697609729472288,,,,,,,7.7,0.7999999999999989,0.4928983187869627,0.9697609729472288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7480201,0,ttth,0,1.0
4.0,3.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,3.0,-0.2999999999999998,-1.2999999999999998,0.7000000000000002,-0.2999999999999998,0.7000000000000002,0.7000000000000002,0.7000000000000002,0.7000000000000002,-0.2999999999999998,-1.2999999999999998,4.3,0.7810249675906654,,,,7.0,,,,,7.25,7.0,,,,-0.418153737354267,,,,,-0.1626405960929033,-0.0678314746192329,7.083333333333333,0.25,-0.216208602688801,-0.0678314746192329,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7819009,4,ttth,0,1.0
5.0,2.0,4.0,3.0,4.0,3.0,4.0,4.0,5.0,5.0,1.1,-1.9,0.1,-0.8999999999999999,0.1,-0.8999999999999999,0.1,0.1,1.1,1.1,3.9,0.9433981132056604,7.8,,7.2,5.75,,,,,,,0.739673485557979,,-0.1512394637017876,-1.863898227251659,,,,,,,6.916666666666667,2.05,-0.4251547351318226,0.739673485557979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7810202,4,ttth,0,1.0
4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,0.8999999999999999,-1.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,0.8999999999999999,-0.1,3.1,0.5385164807134505,8.25,,8.25,6.75,,,,,,,1.1427317087152296,,0.8420891155252933,-0.7073026353337455,,,,,,,7.75,1.5,0.4258393963022591,1.1427317087152296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7510601,3,bootstrap_khaosat,0,1.0
4.0,2.0,4.0,3.0,2.0,2.0,3.0,4.0,2.0,3.0,1.1,-0.8999999999999999,1.1,0.1,-0.8999999999999999,-0.8999999999999999,0.1,1.1,-0.8999999999999999,0.1,2.9,0.8306623862918074,7.4,,7.2,7.0,,,,,,,0.3813995094182014,,-0.1512394637017876,-0.418153737354267,,,,,,,7.2,0.4000000000000003,-0.0626645638792843,0.3813995094182014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7810202,4,ttth,0,1.0
4.0,1.0,5.0,4.0,4.0,2.0,4.0,4.0,2.0,3.0,0.7000000000000002,-2.3,1.7000000000000002,0.7000000000000002,0.7000000000000002,-1.2999999999999998,0.7000000000000002,0.7000000000000002,-1.2999999999999998,-0.2999999999999998,3.3,1.1874342087037917,7.4,,7.4,7.75,,,,,,,0.3813995094182014,,0.0379659799605137,0.4492929565841684,,,,,,,7.516666666666667,0.3499999999999996,0.2895528153209612,0.4492929565841684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7340301,2,ttth,0,1.0
4.0,1.0,3.0,4.0,4.0,3.0,3.0,3.0,2.0,1.0,1.2000000000000002,-1.7999999999999998,0.2000000000000001,1.2000000000000002,1.2000000000000002,0.2000000000000001,0.2000000000000001,0.2000000000000001,-0.7999999999999998,-1.7999999999999998,2.8,1.0770329614269007,,,,7.5,,,,8.25,8.2,,,,,0.1601440586046899,,,,1.1360365851714804,0.971803891076294,,7.983333333333333,0.75,0.7559948449508215,1.1360365851714804,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7540101,7,ttth,0,1.0
5.0,1.0,5.0,5.0,4.0,5.0,2.0,3.0,4.0,5.0,1.1,-2.9,1.1,1.1,0.1,1.1,-1.9,-0.8999999999999999,0.1,1.1,3.9,1.3747727084867525,5.2,,7.8,7.25,,,,,,,-1.5891073593505782,,0.4163768672851156,-0.1290048393747885,,,,,,,6.75,2.5999999999999996,-0.4339117771467504,0.4163768672851156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7340123,3,ttth,0,1.0
4.0,2.0,3.0,5.0,4.0,5.0,2.0,4.0,3.0,2.0,0.6000000000000001,-1.4,-0.3999999999999999,1.6,0.6000000000000001,1.6,-1.4,0.6000000000000001,-0.3999999999999999,-1.4,3.4,1.1135528725660042,6.2,,7.4,8.0,,,,,,,-0.6934224190011331,,0.0379659799605137,0.7384418545636469,,,,,,,7.2,1.7999999999999998,0.0276618051743425,0.7384418545636469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7340129,7,ttth,0,1.0
3.0,3.0,3.0,2.0,4.0,3.0,2.0,4.0,4.0,3.0,-0.1,-0.1,-0.1,-1.1,0.8999999999999999,-0.1,-1.1,0.8999999999999999,0.8999999999999999,-0.1,3.1,0.7,8.0,,7.8,8.4,,,,,,,0.9188104736278682,,0.4163768672851156,1.2010800913308128,,,,,,,8.066666666666668,0.6000000000000005,0.845422477414599,1.2010800913308128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7220201,8,ttth,0,1.0
5.0,2.0,5.0,3.0,2.0,2.0,3.0,4.0,2.0,3.0,1.9,-1.1,1.9,-0.1,-1.1,-1.1,-0.1,0.8999999999999999,-1.1,-0.1,3.1,1.1357816691600549,,,7.2,6.5,,,,7.4,,,,,-0.1512394637017876,-0.996451533313224,,,,0.231784394420116,,,7.033333333333334,0.9000000000000004,-0.3053022008649652,0.231784394420116,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7340301,2,ttth,0,1.0
2.0,5.0,3.0,4.0,2.0,3.0,4.0,2.0,4.0,5.0,-1.4,1.6,-0.3999999999999999,0.6000000000000001,-1.4,-0.3999999999999999,0.6000000000000001,-1.4,0.6000000000000001,1.6,3.4,1.1135528725660044,7.0,,5.2,7.4,,,,,,,0.0231255332784229,,-2.043293900324799,0.0444844994128989,,,,,,,6.533333333333334,2.2,-0.658561289211159,0.0444844994128989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7510303,5,ttth,0,1.0
3.0,1.0,4.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,0.5,-1.5,1.5,-0.5,-0.5,-0.5,-0.5,1.5,0.5,-0.5,2.5,0.9219544457292888,,,,6.75,,,,7.25,7.6,,,,,-0.7073026353337455,,,,0.0722104784051689,0.255312636022064,,7.2,0.8499999999999996,-0.1265931736355041,0.255312636022064,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7340301,2,ttth,0,1.0
1.0,5.0,5.0,4.0,5.0,2.0,2.0,2.0,2.0,3.0,-2.1,1.9,1.9,0.8999999999999999,1.9,-1.1,-1.1,-1.1,-1.1,-0.1,3.1,1.4456832294800963,8.4,,7.2,6.25,,,,,,,1.2770844497676466,,-0.1512394637017876,-1.2856004312927023,,,,,,,7.283333333333334,2.1500000000000004,-0.0532518150756144,1.2770844497676466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7510301,5,ttth,0,1.0
5.0,3.0,5.0,3.0,5.0,4.0,4.0,3.0,3.0,4.0,1.1,-0.8999999999999999,1.1,-0.8999999999999999,1.1,0.1,0.1,-0.8999999999999999,-0.8999999999999999,0.1,3.9,0.8306623862918073,5.8,,7.2,7.0,,,,,,,-1.0516963951409115,,-0.1512394637017876,-0.418153737354267,,,,,,,6.666666666666667,1.4000000000000004,-0.540363198732322,-0.1512394637017876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7540204,6,ttth,0,1.0
3.0,2.0,5.0,4.0,3.0,2.0,3.0,4.0,3.0,3.0,-0.2000000000000001,-1.2000000000000002,1.7999999999999998,0.7999999999999998,-0.2000000000000001,-1.2000000000000002,-0.2000000000000001,0.7999999999999998,-0.2000000000000001,-0.2000000000000001,3.2,0.8717797887081347,,,,6.75,,,,7.0,7.8,,,,,-0.7073026353337455,,,,-0.1937460482864089,0.4941430543734743,,7.183333333333334,1.0499999999999998,-0.1356352097488933,0.4941430543734743,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7340301,2,ttth,0,1.0
3.0,2.0,2.0,3.0,3.0,4.0,2.0,3.0,3.0,1.0,0.3999999999999999,-0.6000000000000001,-0.6000000000000001,0.3999999999999999,0.3999999999999999,1.4,-0.6000000000000001,0.3999999999999999,0.3999999999999999,-1.6,2.6,0.8,,,,6.4,,,,,7.25,6.25,,,,-1.1121110925050148,,,,,-0.1626405960929033,-0.8586889740120913,6.633333333333333,1.0,-0.7111468875366699,-0.1626405960929033,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7420201,7,ttth,0,1.0
3.0,3.0,3.0,2.0,3.0,1.0,3.0,4.0,2.0,2.0,0.3999999999999999,0.3999999999999999,0.3999999999999999,-0.6000000000000001,0.3999999999999999,-1.6,0.3999999999999999,1.4,-0.6000000000000001,-0.6000000000000001,2.6,0.8,,,,7.8,,,,7.25,7.0,,,,,0.507122736180064,,,,0.0722104784051689,-0.4611786190321659,,7.35,0.7999999999999998,0.0393848651843556,0.507122736180064,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7480201,0,ttth,0,1.0
2.0,3.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,3.0,-0.7000000000000002,0.2999999999999998,1.2999999999999998,1.2999999999999998,0.2999999999999998,-0.7000000000000002,-0.7000000000000002,-0.7000000000000002,-0.7000000000000002,0.2999999999999998,2.7,0.7810249675906654,7.6,,7.4,5.75,,,,,,,0.5605364974880898,,0.0379659799605137,-1.863898227251659,,,,,,,6.916666666666667,1.8499999999999996,-0.4217985832676853,0.5605364974880898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7480202,0,ttth,0,1.0
4.0,5.0,4.0,2.0,3.0,2.0,2.0,4.0,3.0,3.0,0.7999999999999998,1.7999999999999998,0.7999999999999998,-1.2000000000000002,-0.2000000000000001,-1.2000000000000002,-1.2000000000000002,0.7999999999999998,-0.2000000000000001,-0.2000000000000001,3.2,0.9797958971132712,7.2,,6.4,7.25,,,,,,,0.2022625213483121,,-0.908061238350992,-0.1290048393747885,,,,,,,6.95,0.8499999999999996,-0.2782678521258228,0.2022625213483121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7810201,4,ttth,0,1.0
3.0,4.0,4.0,5.0,3.0,3.0,2.0,3.0,3.0,5.0,-0.5,0.5,0.5,1.5,-0.5,-0.5,-1.5,-0.5,-0.5,1.5,3.5,0.9219544457292888,,,,7.6,,,,7.75,7.25,,,,,0.2758036177964809,,,,0.6041235317883247,-0.1626405960929033,,7.533333333333334,0.5,0.2390955178306341,0.6041235317883247,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7480201,0,ttth,0,1.0
5.0,2.0,3.0,5.0,3.0,2.0,3.0,4.0,2.0,4.0,1.7000000000000002,-1.2999999999999998,-0.2999999999999998,1.7000000000000002,-0.2999999999999998,-1.2999999999999998,-0.2999999999999998,0.7000000000000002,-1.2999999999999998,0.7000000000000002,3.3,1.1,9.0,,7.25,9.5,,,,,,,1.8144954139773135,,-0.1039381027862124,2.473335242440518,,,,,,,8.583333333333334,2.25,1.3946308512105396,2.473335242440518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7810101,4,bootstrap_khaosat,0,1.0
4.0,1.0,4.0,2.0,3.0,2.0,1.0,4.0,2.0,4.0,1.2999999999999998,-1.7000000000000002,1.2999999999999998,-0.7000000000000002,0.2999999999999998,-0.7000000000000002,-1.7000000000000002,1.2999999999999998,-0.7000000000000002,1.2999999999999998,2.7,1.1874342087037917,,,,8.0,,,,8.0,8.0,,,,,0.7384418545636469,,,,0.8700800584799026,0.7329734727248847,,8.0,0.0,0.7804984619228114,0.8700800584799026,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7340101,1,khaosat,1,1.0
4.0,4.0,5.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,1.2999999999999998,1.2999999999999998,2.3,2.3,1.2999999999999998,-1.7000000000000002,-1.7000000000000002,-1.7000000000000002,-1.7000000000000002,-1.7000000000000002,2.7,1.7349351572897471,7.0,,4.8,6.5,,,,,,,0.0231255332784229,,-2.421704787649402,-0.996451533313224,,,,,,,6.1000000000000005,2.2,-1.1316769292280675,0.0231255332784229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7510202,5,ttth,0,1.0
4.0,2.0,5.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,1.4,-0.6000000000000001,2.4,0.3999999999999999,-0.6000000000000001,-0.6000000000000001,-1.6,-0.6000000000000001,0.3999999999999999,-0.6000000000000001,2.6,1.1135528725660042,,,,6.0,,,,7.75,9.0,,,,,-1.5747493292721808,,,,0.6041235317883247,1.9271255644819352,,7.583333333333333,3.0,0.3188332556660264,1.9271255644819352,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7340120,1,khaosat,1,1.0
5.0,3.0,3.0,3.0,4.0,4.0,3.0,5.0,3.0,4.0,1.2999999999999998,-0.7000000000000002,-0.7000000000000002,-0.7000000000000002,0.2999999999999998,0.2999999999999998,-0.7000000000000002,1.2999999999999998,-0.7000000000000002,0.2999999999999998,3.7,0.7810249675906654,,,8.6,7.6,,,,5.5,,,,,1.17319864193432,0.2758036177964809,,,,-1.7894852084358763,,,7.233333333333333,3.0999999999999996,-0.1134943162350251,1.17319864193432,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7540204,6,ttth,0,1.0
4.0,1.0,3.0,3.0,5.0,4.0,4.0,5.0,5.0,5.0,0.1,-2.9,-0.8999999999999999,-0.8999999999999999,1.1,0.1,0.1,1.1,1.1,1.1,3.9,1.2206555615733703,,,,6.5,,,,7.0,7.0,,,,,-0.996451533313224,,,,-0.1937460482864089,-0.4611786190321659,,6.833333333333333,0.5,-0.550458733543933,-0.1937460482864089,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7480202,0,ttth,0,1.0
3.0,2.0,4.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0,-0.3999999999999999,-1.4,0.6000000000000001,1.6,1.6,-0.3999999999999999,-0.3999999999999999,-0.3999999999999999,-0.3999999999999999,-0.3999999999999999,3.4,0.916515138991168,,,,8.25,,,,8.75,7.8,,,,,1.0275907525431254,,,,1.6679496385546362,0.4941430543734743,,8.266666666666667,0.9500000000000002,1.0632278151570786,1.6679496385546362,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7480201,0,ttth,0,1.0
1.0,5.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,3.0,-1.2999999999999998,2.7,-1.2999999999999998,0.7000000000000002,0.7000000000000002,-1.2999999999999998,-0.2999999999999998,-0.2999999999999998,-0.2999999999999998,0.7000000000000002,2.3,1.1874342087037917,6.5,,5.4,7.0,,,,,,,-0.4247169368962996,,-1.8540884566624976,-0.418153737354267,,,,,,,6.3,1.5999999999999996,-0.8989863769710214,-0.418153737354267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7520115,6,ttth,0,1.0
3.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,-0.7000000000000002,0.2999999999999998,0.2999999999999998,0.2999999999999998,0.2999999999999998,0.2999999999999998,-1.7000000000000002,0.2999999999999998,0.2999999999999998,0.2999999999999998,3.7,0.6403124237432849,,,,6.75,,,,8.75,7.6,,,,,-0.7073026353337455,,,,1.6679496385546362,0.255312636022064,,7.7,2.0,0.4053198797476516,1.6679496385546362,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7380107,8,ttth,0,1.0
4.0,5.0,4.0,3.0,5.0,5.0,4.0,5.0,3.0,5.0,-0.2999999999999998,0.7000000000000002,-0.2999999999999998,-1.2999999999999998,0.7000000000000002,0.7000000000000002,-0.2999999999999998,0.7000000000000002,-1.2999999999999998,0.7000000000000002,4.3,0.7810249675906654,,,,7.4,,,,7.5,7.5,,,,,0.0444844994128989,,,,0.3381670050967468,0.1358974268463594,,7.466666666666666,0.0999999999999996,0.172849643785335,0.3381670050967468,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7510401,6,ttth,0,1.0
2.0,4.0,4.0,5.0,4.0,2.0,1.0,1.0,2.0,1.0,-0.6000000000000001,1.4,1.4,2.4,1.4,-0.6000000000000001,-1.6,-1.6,-0.6000000000000001,-1.6,2.6,1.42828568570857,,,,6.5,,,,6.75,7.2,,,,,-0.996451533313224,,,,-0.4597025749779869,-0.2223482006807556,,6.816666666666666,0.7000000000000002,-0.5595007696573221,-0.2223482006807556,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7480202,0,ttth,0,1.0
