to_hop_thi,diem_Van,diem_Dia,diem_Anh,diem_Toan,diem_Gdktpl,diem_Tin,diem_Su,diem_Ly,diem_Hoa,diem_Sinh,nguon,ma_nganh,j_nganh,ma_nhom,i_trong_nganh
B00,,,,8.25,,,,,7.75,8.0,ttth,7420201,13,7,52
A00,,,,6.75,,,,7.75,7.4,,ttth,7420201,13,7,53
B00,,,,6.75,,,,,7.75,7.8,ttth,7420201,13,7,54
A00,,,,8.0,,,,6.75,8.0,,ttth,7420201,13,7,55
D07,,,7.6,6.25,,,,,7.6,,ttth,7420201,13,7,56
B00,,,,7.6,,,,,7.25,7.25,ttth,7420201,13,7,57
B00,,,,6.5,,,,,7.75,6.8,ttth,7420201,13,7,58
B00,,,,7.8,,,,,7.0,6.5,ttth,7420201,13,7,59
A00,,,,6.8,,,,6.0,6.75,,ttth,7420201,13,7,60
B00,,,,7.2,,,,,7.0,6.0,ttth,7420201,13,7,61
B00,,,,7.4,,,,,6.75,5.5,ttth,7420201,13,7,62
A00,,,,8.2,,,,6.0,7.0,,ttth,7420201,13,7,63
B00,,,,6.0,,,,,7.75,7.0,ttth,7420201,13,7,64
A01,,,7.8,7.4,,,,7.0,,,ttth,7420201,13,7,65
B00,,,,7.0,,,,,5.5,5.0,ttth,7420201,13,7,66
B00,,,,7.2,,,,,7.25,6.25,ttth,7420201,13,7,67
B00,,,,6.5,,,,,8.0,7.2,ttth,7420201,13,7,68
D07,,,6.6,6.8,,,,,6.0,,ttth,7420201,13,7,69
D07,,,7.0,7.75,,,,,7.2,,ttth,7420201,13,7,70
D07,,,8.2,7.6,,,,,5.75,,ttth,7420201,13,7,71
A00,,,,7.4,,,,4.25,6.5,,ttth,7420201,13,7,72
B00,,,,7.75,,,,,7.0,7.0,ttth,7420201,13,7,73
B00,,,,6.75,,,,,7.0,7.2,ttth,7420201,13,7,74
A01,,,8.2,7.5,,,,7.2,,,ttth,7420201,13,7,75
B00,,,,7.25,,,,,5.75,8.0,ttth,7420201,13,7,76
D07,,,7.2,8.25,,,,,7.0,,ttth,7420201,13,7,77
B00,,,,7.0,,,,,6.0,6.2,ttth,7420201,13,7,78
B00,,,,7.4,,,,,6.25,6.25,ttth,7420201,13,7,79
B00,,,,8.0,,,,,6.5,7.0,ttth,7420201,13,7,80
B00,,,,6.8,,,,,7.75,7.0,ttth,7420201,13,7,81
B00,,,,8.0,,,,,6.75,6.4,ttth,7420201,13,7,82
A00,,,,6.75,,,,6.75,7.0,,ttth,7420201,13,7,83
B00,,,,7.6,,,,,7.75,7.75,ttth,7420201,13,7,84
B00,,,,4.75,,,,,6.75,6.4,ttth,7420201,13,7,85
B00,,,,7.6,,,,,7.25,6.0,ttth,7420201,13,7,86
D07,,,6.6,7.25,,,,,7.8,,ttth,7420201,13,7,87
B00,,,,8.0,,,,,8.5,7.6,ttth,7420201,13,7,88
A00,,,,6.75,,,,7.25,6.6,,ttth,7420201,13,7,89
B00,,,,6.6,,,,,7.0,5.25,ttth,7420201,13,7,90
B00,,,,6.5,,,,,6.0,6.4,ttth,7420201,13,7,91
B00,,,,3.75,,,,,6.25,6.4,ttth,7420201,13,7,92
A01,,,7.4,7.8,,,,7.75,,,ttth,7420201,13,7,93
B00,,,,6.4,,,,,6.0,4.75,ttth,7420201,13,7,94
B00,,,,6.75,,,,,7.5,7.4,ttth,7420201,13,7,95
A01,,,8.8,7.2,,,,7.5,,,ttth,7420201,13,7,96
A00,,,,6.8,,,,5.25,6.75,,ttth,7420201,13,7,97
B00,,,,8.0,,,,,5.75,7.6,ttth,7420201,13,7,98
A01,,,7.8,7.0,,,,8.0,,,ttth,7420201,13,7,99
B00,,,,7.4,,,,,8.0,7.5,ttth,7420201,13,7,100
B00,,,,8.25,,,,,7.0,6.6,ttth,7420201,13,7,101
A00,,,,8.0,,,,5.25,7.75,,ttth,7420201,13,7,102
B00,,,,8.2,,,,,7.25,6.25,ttth,7420201,13,7,103
D07,,,6.6,6.75,,,,,7.0,,ttth,7420201,13,7,104
A00,,,,7.8,,,,6.0,6.5,,ttth,7420201,13,7,105
B00,,,,6.4,,,,,7.25,6.25,ttth,7420201,13,7,106
D07,,,7.2,9.0,,,,,6.8,,ttth,7420201,13,7,107
B00,,,,7.6,,,,,7.0,6.0,ttth,7420201,13,7,108
B00,,,,7.4,,,,,7.5,6.75,ttth,7420201,13,7,109
B00,,,,7.0,,,,,7.25,7.4,ttth,7420201,13,7,110
B00,,,,5.0,,,,,6.25,5.8,ttth,7420201,13,7,111
B00,,,,8.4,,,,,8.25,7.25,ttth,7420201,13,7,112
B00,,,,5.5,,,,,7.5,7.4,ttth,7420201,13,7,113
B00,,,,8.0,,,,,8.0,7.25,ttth,7420201,13,7,114
B00,,,,6.25,,,,,6.75,8.2,ttth,7420201,13,7,115
B00,,,,6.5,,,,,7.25,7.0,ttth,7420201,13,7,116
A01,,,8.2,8.2,,,,6.75,,,ttth,7420201,13,7,117
B00,,,,5.75,,,,,7.0,5.8,ttth,7420201,13,7,118
B00,,,,8.25,,,,,8.0,7.6,ttth,7420201,13,7,119
A00,,,,7.75,,,,7.75,7.4,,ttth,7460108,14,0,0
A00,,,,6.0,,,,6.0,6.8,,ttth,7460108,14,0,1
D01,7.6,,6.6,6.25,,,,,,,ttth,7460108,14,0,2
D01,6.4,,6.8,6.75,,,,,,,ttth,7460108,14,0,3
D01,4.0,,5.6,7.0,,,,,,,ttth,7460108,14,0,4
D07,,,6.8,6.5,,,,,5.8,,ttth,7460108,14,0,5
D01,5.6,,6.2,6.5,,,,,,,ttth,7460108,14,0,6
A00,,,,6.75,,,,6.5,6.6,,ttth,7460108,14,0,7
A00,,,,6.5,,,,6.75,8.0,,ttth,7460108,14,0,8
D01,7.8,,5.2,8.0,,,,,,,ttth,7460108,14,0,9
D01,5.8,,6.2,5.25,,,,,,,ttth,7460108,14,0,10
D01,6.4,,7.6,8.75,,,,,,,ttth,7460108,14,0,11
D01,3.6,,6.0,6.75,,,,,,,ttth,7460108,14,0,12
A00,,,,6.0,,,,7.5,6.4,,ttth,7460108,14,0,13
D01,4.8,,7.2,8.0,,,,,,,ttth,7460108,14,0,14
A01,,,7.4,6.5,,,,6.8,,,ttth,7460108,14,0,15
D01,5.4,,6.8,8.25,,,,,,,ttth,7460108,14,0,16
D01,5.8,,6.2,6.0,,,,,,,ttth,7460108,14,0,17
D01,6.4,,8.0,6.5,,,,,,,ttth,7460108,14,0,18
A00,,,,6.0,,,,6.75,7.8,,ttth,7460108,14,0,19
D01,6.4,,8.0,6.5,,,,,,,ttth,7460108,14,0,20
D01,5.6,,6.0,8.25,,,,,,,ttth,7460108,14,0,21
D01,5.6,,6.2,6.5,,,,,,,ttth,7460108,14,0,22
A00,,,,6.75,,,,6.25,7.6,,ttth,7460108,14,0,23
D01,6.4,,6.8,6.75,,,,,,,ttth,7460108,14,0,24
D01,5.4,,5.6,8.0,,,,,,,ttth,7460108,14,0,25
D01,7.8,,7.4,7.5,,,,,,,ttth,7460108,14,0,26
D01,4.6,,6.0,6.5,,,,,,,ttth,7460108,14,0,27
D01,8.2,,6.8,7.75,,,,,,,ttth,7460108,14,0,28
D01,4.8,,7.2,8.0,,,,,,,ttth,7460108,14,0,29
A00,,,,6.25,,,,6.5,6.8,,ttth,7460108,14,0,30
A00,,,,6.75,,,,6.5,6.6,,ttth,7460108,14,0,31
A00,,,,6.75,,,,6.5,6.6,,ttth,7460108,14,0,32
D01,4.8,,8.0,6.75,,,,,,,ttth,7460108,14,0,33
D01,6.2,,7.4,6.25,,,,,,,ttth,7460108,14,0,34
D07,,,6.0,6.5,,,,,8.6,,ttth,7460108,14,0,35
D01,6.4,,6.8,6.75,,,,,,,ttth,7460108,14,0,36
D01,4.2,,5.0,7.75,,,,,,,ttth,7460108,14,0,37
D01,7.8,,5.2,8.0,,,,,,,ttth,7460108,14,0,38
D01,4.8,,6.6,6.25,,,,,,,ttth,7460108,14,0,39
D07,,,7.2,8.5,,,,,7.8,,ttth,7460108,14,0,40
D01,3.4,,6.8,6.75,,,,,,,ttth,7460108,14,0,41
D01,5.8,,5.4,6.0,,,,,,,ttth,7460108,14,0,42
D01,6.8,,6.8,5.75,,,,,,,ttth,7460108,14,0,43
D01,4.8,,6.2,6.5,,,,,,,ttth,7460108,14,0,44
D01,5.6,,6.0,8.25,,,,,,,ttth,7460108,14,0,45
A00,,,,6.5,,,,7.5,7.4,,ttth,7460108,14,0,46
A00,,,,7.5,,,,5.75,7.4,,ttth,7460108,14,0,47
D01,4.4,,5.6,8.25,,,,,,,ttth,7460108,14,0,48
A00,,,,6.0,,,,7.5,6.4,,ttth,7460108,14,0,49
D01,8.8,,6.8,7.5,,,,,,,ttth,7460108,14,0,50
D01,6.4,,7.6,8.75,,,,,,,ttth,7460108,14,0,51
D07,,,6.8,5.75,,,,,7.8,,ttth,7460108,14,0,52
D01,5.8,,6.2,6.0,,,,,,,ttth,7460108,14,0,53
A00,,,,6.75,,,,6.25,7.0,,ttth,7460108,14,0,54
D01,5.6,,6.2,7.0,,,,,,,ttth,7460108,14,0,55
D01,5.4,,6.0,6.0,,,,,,,ttth,7460108,14,0,56
A00,,,,6.5,,,,6.5,7.0,,ttth,7460108,14,0,57
D01,4.0,,5.6,7.5,,,,,,,ttth,7460108,14,0,58
D07,,,7.6,7.25,,,,,5.6,,ttth,7460108,14,0,59
A00,,,,6.25,,,,7.25,5.4,,ttth,7460108,14,0,60
A01,,,7.4,6.5,,,,6.8,,,ttth,7460108,14,0,61
A00,,,,6.5,,,,6.75,8.0,,ttth,7460108,14,0,62
D07,,,7.2,6.75,,,,,6.4,,ttth,7460108,14,0,63
D01,5.2,,7.6,6.25,,,,,,,ttth,7460108,14,0,64
A00,,,,7.75,,,,7.0,6.6,,ttth,7460108,14,0,65
A00,,,,6.0,,,,7.5,6.4,,ttth,7460108,14,0,66
D01,4.2,,5.0,7.75,,,,,,,ttth,7460108,14,0,67
A01,,,7.4,6.5,,,,6.8,,,ttth,7460108,14,0,68
D07,,,7.4,7.75,,,,,7.4,,ttth,7460108,14,0,69
A00,,,,7.25,,,,7.75,7.2,,ttth,7460108,14,0,70
D07,,,6.4,6.5,,,,,5.6,,ttth,7460108,14,0,71
D01,6.8,,6.8,5.75,,,,,,,ttth,7460108,14,0,72
D01,4.8,,6.2,6.5,,,,,,,ttth,7460108,14,0,73
D01,4.0,,5.6,7.5,,,,,,,ttth,7460108,14,0,74
D01,4.0,,5.6,7.0,,,,,,,ttth,7460108,14,0,75
A00,,,,6.5,,,,6.75,8.0,,ttth,7460108,14,0,76
A00,,,,6.5,,,,5.25,6.2,,ttth,7460108,14,0,77
D01,6.4,,6.8,6.75,,,,,,,ttth,7460108,14,0,78
A00,,,,6.5,,,,6.5,7.0,,ttth,7460108,14,0,79
D01,4.0,,5.6,7.0,,,,,,,ttth,7460108,14,0,80
D01,6.4,,8.0,6.5,,,,,,,ttth,7460108,14,0,81
D01,5.4,,7.2,6.5,,,,,,,ttth,7460108,14,0,82
A01,,,6.6,7.5,,,,7.2,,,ttth,7460108,14,0,83
D01,8.8,,6.8,7.5,,,,,,,ttth,7460108,14,0,84
D01,5.6,,7.0,6.25,,,,,,,ttth,7460108,14,0,85
A00,,,,7.25,,,,7.25,7.8,,ttth,7460108,14,0,86
A00,,,,6.25,,,,6.25,6.8,,ttth,7460108,14,0,87
D01,6.8,,6.8,5.75,,,,,,,ttth,7460108,14,0,88
D01,4.8,,6.6,8.25,,,,,,,ttth,7460108,14,0,89
A00,,,,7.0,,,,5.5,7.0,,ttth,7460108,14,0,90
D07,,,7.6,7.25,,,,,5.6,,ttth,7460108,14,0,91
D07,,,7.0,7.25,,,,,6.2,,ttth,7460108,14,0,92
A00,,,,6.0,,,,6.75,7.8,,ttth,7460108,14,0,93
D01,4.4,,5.6,8.25,,,,,,,ttth,7460108,14,0,94
D01,4.8,,5.8,8.0,,,,,,,ttth,7460108,14,0,95
D01,6.6,,7.2,6.5,,,,,,,ttth,7460108,14,0,96
A01,,,6.6,7.5,,,,7.2,,,ttth,7460108,14,0,97
A00,,,,6.0,,,,7.5,6.4,,ttth,7460108,14,0,98
D01,4.8,,6.6,8.25,,,,,,,ttth,7460108,14,0,99
D01,9.0,,7.2,8.5,,,,,,,ttth,7460108,14,0,100
A00,,,,6.0,,,,6.0,6.8,,ttth,7460108,14,0,101
D01,9.2,,6.8,7.25,,,,,,,ttth,7460108,14,0,102
A00,,,,6.75,,,,7.5,7.2,,ttth,7460108,14,0,103
A00,,,,7.75,,,,7.0,6.6,,ttth,7460108,14,0,104
D01,6.0,,6.8,7.0,,,,,,,ttth,7460108,14,0,105
A01,,,7.8,7.75,,,,7.4,,,ttth,7460108,14,0,106
D07,,,7.6,7.25,,,,,5.6,,ttth,7460108,14,0,107
D01,5.4,,7.2,6.5,,,,,,,ttth,7460108,14,0,108
D01,5.2,,7.6,6.25,,,,,,,ttth,7460108,14,0,109
D07,,,7.2,8.5,,,,,7.8,,ttth,7460108,14,0,110
D01,5.2,,7.6,6.25,,,,,,,ttth,7460108,14,0,111
D01,5.6,,6.6,6.5,,,,,,,ttth,7460108,14,0,112
A00,,,,6.75,,,,7.75,8.0,,ttth,7460108,14,0,113
D01,4.4,,5.6,8.25,,,,,,,ttth,7460108,14,0,114
D01,4.4,,5.6,8.25,,,,,,,ttth,7460108,14,0,115
A01,,,7.4,6.5,,,,6.8,,,ttth,7460108,14,0,116
D01,4.4,,5.6,8.25,,,,,,,ttth,7460108,14,0,117
D01,8.2,,6.8,7.75,,,,,,,ttth,7460108,14,0,118
D01,6.6,,7.4,8.5,,,,,,,ttth,7460108,14,0,119
A00,,,,7.0,,,,7.0,7.75,,bootstrap_khaosat,7480107,15,0,0
X26,,,6.0,5.5,,9.0,,,,,bootstrap_khaosat,7480107,15,0,1
X26,,,6.0,5.5,,9.0,,,,,bootstrap_khaosat,7480107,15,0,2
A01,,,6.75,5.5,,,,9.5,,,bootstrap_khaosat,7480107,15,0,3
A00,,,,6.75,,,,7.0,5.5,,bootstrap_khaosat,7480107,15,0,4
D01,7.25,,5.5,8.25,,,,,,,bootstrap_khaosat,7480107,15,0,5
D07,,,8.25,6.0,,,,,6.75,,bootstrap_khaosat,7480107,15,0,6
D07,,,8.25,6.0,,,,,6.75,,bootstrap_khaosat,7480107,15,0,7
C01,9.0,,,9.0,,,,8.0,,,bootstrap_khaosat,7480107,15,0,8
X26,,,7.25,9.5,,9.25,,,,,bootstrap_khaosat,7480107,15,0,9
D01,6.0,,5.75,5.75,,,,,,,bootstrap_khaosat,7480107,15,0,10
D01,7.25,,5.5,8.25,,,,,,,bootstrap_khaosat,7480107,15,0,11
A01,,,6.75,5.5,,,,9.5,,,bootstrap_khaosat,7480107,15,0,12
A01,,,6.75,5.5,,,,9.5,,,bootstrap_khaosat,7480107,15,0,13
D01,6.0,,5.75,5.75,,,,,,,bootstrap_khaosat,7480107,15,0,14
A01,,,7.2,8.3,,,,6.5,,,bootstrap_khaosat,7480107,15,0,15
A00,,,,7.0,,,,7.0,7.75,,bootstrap_khaosat,7480107,15,0,16
X26,,,6.0,5.5,,9.0,,,,,bootstrap_khaosat,7480107,15,0,17
A00,,,,7.0,,,,7.0,7.75,,bootstrap_khaosat,7480107,15,0,18
X26,,,6.75,6.5,,5.5,,,,,bootstrap_khaosat,7480107,15,0,19
X26,,,6.75,6.5,,5.5,,,,,bootstrap_khaosat,7480107,15,0,20
A00,,,,7.5,,,,5.75,7.75,,bootstrap_khaosat,7480107,15,0,21
C01,9.0,,,9.0,,,,8.0,,,bootstrap_khaosat,7480107,15,0,22
A00,,,,7.0,,,,7.0,7.75,,bootstrap_khaosat,7480107,15,0,23
A01,,,6.75,5.5,,,,9.5,,,bootstrap_khaosat,7480107,15,0,24
C01,9.0,,,9.0,,,,8.0,,,bootstrap_khaosat,7480107,15,0,25
D01,8.25,,9.5,5.25,,,,,,,bootstrap_khaosat,7480107,15,0,26
A01,,,6.75,5.5,,,,9.5,,,bootstrap_khaosat,7480107,15,0,27
A01,,,6.75,5.5,,,,9.5,,,bootstrap_khaosat,7480107,15,0,28
A01,,,6.75,5.5,,,,9.5,,,bootstrap_khaosat,7480107,15,0,29
D07,,,8.25,6.0,,,,,6.75,,bootstrap_khaosat,7480107,15,0,30
A00,,,,7.5,,,,5.75,7.75,,bootstrap_khaosat,7480107,15,0,31
A00,,,,7.5,,,,5.75,7.75,,bootstrap_khaosat,7480107,15,0,32
A01,,,7.2,8.3,,,,6.5,,,bootstrap_khaosat,7480107,15,0,33
A00,,,,7.0,,,,7.0,7.75,,bootstrap_khaosat,7480107,15,0,34
D01,6.0,,5.75,5.75,,,,,,,bootstrap_khaosat,7480107,15,0,35
A01,,,7.2,8.3,,,,6.5,,,bootstrap_khaosat,7480107,15,0,36
A00,,,,6.75,,,,7.0,5.5,,bootstrap_khaosat,7480107,15,0,37
A00,,,,7.0,,,,7.0,7.75,,bootstrap_khaosat,7480107,15,0,38
A00,,,,6.75,,,,7.0,5.5,,bootstrap_khaosat,7480107,15,0,39
X26,,,6.75,6.5,,5.5,,,,,bootstrap_khaosat,7480107,15,0,40
X26,,,7.25,9.5,,9.25,,,,,bootstrap_khaosat,7480107,15,0,41
A01,,,6.75,5.5,,,,9.5,,,bootstrap_khaosat,7480107,15,0,42
A00,,,,7.5,,,,5.75,7.75,,bootstrap_khaosat,7480107,15,0,43
A00,,,,6.75,,,,7.0,5.5,,bootstrap_khaosat,7480107,15,0,44
A00,,,,7.5,,,,5.75,7.75,,bootstrap_khaosat,7480107,15,0,45
D01,8.25,,9.5,5.25,,,,,,,bootstrap_khaosat,7480107,15,0,46
X26,,,7.25,9.5,,9.25,,,,,bootstrap_khaosat,7480107,15,0,47
D01,7.25,,5.5,8.25,,,,,,,bootstrap_khaosat,7480107,15,0,48
D01,8.25,,9.5,5.25,,,,,,,bootstrap_khaosat,7480107,15,0,49
X26,,,7.25,9.5,,9.25,,,,,bootstrap_khaosat,7480107,15,0,50
A00,,,,7.0,,,,7.0,7.75,,bootstrap_khaosat,7480107,15,0,51
X26,,,6.75,6.5,,5.5,,,,,bootstrap_khaosat,7480107,15,0,52
A00,,,,7.0,,,,7.0,7.75,,bootstrap_khaosat,7480107,15,0,53
X26,,,7.25,9.5,,9.25,,,,,bootstrap_khaosat,7480107,15,0,54
X26,,,6.75,6.5,,5.5,,,,,bootstrap_khaosat,7480107,15,0,55
A00,,,,7.5,,,,5.75,7.75,,bootstrap_khaosat,7480107,15,0,56
A01,,,7.2,8.3,,,,6.5,,,bootstrap_khaosat,7480107,15,0,57
X26,,,6.75,6.5,,5.5,,,,,bootstrap_khaosat,7480107,15,0,58
A01,,,6.75,5.5,,,,9.5,,,bootstrap_khaosat,7480107,15,0,59
A01,,,6.75,5.5,,,,9.5,,,bootstrap_khaosat,7480107,15,0,60
A01,,,6.75,5.5,,,,9.5,,,bootstrap_khaosat,7480107,15,0,61
A00,,,,7.5,,,,5.75,7.75,,bootstrap_khaosat,7480107,15,0,62
A01,,,7.2,8.3,,,,6.5,,,bootstrap_khaosat,7480107,15,0,63
D01,8.25,,9.5,5.25,,,,,,,bootstrap_khaosat,7480107,15,0,64
D01,8.25,,9.5,5.25,,,,,,,bootstrap_khaosat,7480107,15,0,65
A01,,,6.75,5.5,,,,9.5,,,bootstrap_khaosat,7480107,15,0,66
X26,,,6.0,5.5,,9.0,,,,,bootstrap_khaosat,7480107,15,0,67
A01,,,6.75,5.5,,,,9.5,,,bootstrap_khaosat,7480107,15,0,68
D01,6.0,,5.75,5.75,,,,,,,bootstrap_khaosat,7480107,15,0,69
D07,,,8.25,6.0,,,,,6.75,,bootstrap_khaosat,7480107,15,0,70
X26,,,6.0,5.5,,9.0,,,,,bootstrap_khaosat,7480107,15,0,71
A00,,,,6.75,,,,7.0,5.5,,bootstrap_khaosat,7480107,15,0,72
D01,8.25,,9.5,5.25,,,,,,,bootstrap_khaosat,7480107,15,0,73
D07,,,8.25,6.0,,,,,6.75,,bootstrap_khaosat,7480107,15,0,74
D01,8.25,,9.5,5.25,,,,,,,bootstrap_khaosat,7480107,15,0,75
X26,,,6.75,6.5,,5.5,,,,,bootstrap_khaosat,7480107,15,0,76
D01,8.25,,9.5,5.25,,,,,,,bootstrap_khaosat,7480107,15,0,77
D01,8.25,,9.5,5.25,,,,,,,bootstrap_khaosat,7480107,15,0,78
X26,,,6.75,6.5,,5.5,,,,,bootstrap_khaosat,7480107,15,0,79
D01,7.25,,5.5,8.25,,,,,,,bootstrap_khaosat,7480107,15,0,80
X26,,,7.25,9.5,,9.25,,,,,bootstrap_khaosat,7480107,15,0,81
A01,,,7.2,8.3,,,,6.5,,,bootstrap_khaosat,7480107,15,0,82
A00,,,,7.5,,,,5.75,7.75,,bootstrap_khaosat,7480107,15,0,83
X26,,,7.25,9.5,,9.25,,,,,bootstrap_khaosat,7480107,15,0,84
A01,,,6.75,5.5,,,,9.5,,,bootstrap_khaosat,7480107,15,0,85
A00,,,,7.5,,,,5.75,7.75,,bootstrap_khaosat,7480107,15,0,86
D01,6.0,,5.75,5.75,,,,,,,bootstrap_khaosat,7480107,15,0,87
A00,,,,6.75,,,,7.0,5.5,,bootstrap_khaosat,7480107,15,0,88
A00,,,,7.5,,,,5.75,7.75,,bootstrap_khaosat,7480107,15,0,89
D01,8.25,,9.5,5.25,,,,,,,bootstrap_khaosat,7480107,15,0,90
D01,7.25,,5.5,8.25,,,,,,,bootstrap_khaosat,7480107,15,0,91
X26,,,6.75,6.5,,5.5,,,,,bootstrap_khaosat,7480107,15,0,92
A01,,,6.75,5.5,,,,9.5,,,bootstrap_khaosat,7480107,15,0,93
X26,,,6.0,5.5,,9.0,,,,,bootstrap_khaosat,7480107,15,0,94
A00,,,,6.75,,,,7.0,5.5,,bootstrap_khaosat,7480107,15,0,95
A00,,,,7.5,,,,5.75,7.75,,bootstrap_khaosat,7480107,15,0,96
X26,,,6.0,5.5,,9.0,,,,,bootstrap_khaosat,7480107,15,0,97
A01,,,6.75,5.5,,,,9.5,,,bootstrap_khaosat,7480107,15,0,98
A01,,,6.75,5.5,,,,9.5,,,bootstrap_khaosat,7480107,15,0,99
A00,,,,7.5,,,,5.75,7.75,,bootstrap_khaosat,7480107,15,0,100
D01,6.0,,5.75,5.75,,,,,,,bootstrap_khaosat,7480107,15,0,101
D07,,,8.25,6.0,,,,,6.75,,bootstrap_khaosat,7480107,15,0,102
D01,6.0,,5.75,5.75,,,,,,,bootstrap_khaosat,7480107,15,0,103
D01,8.25,,9.5,5.25,,,,,,,bootstrap_khaosat,7480107,15,0,104
D01,6.0,,5.75,5.75,,,,,,,bootstrap_khaosat,7480107,15,0,105
D01,7.25,,5.5,8.25,,,,,,,bootstrap_khaosat,7480107,15,0,106
A01,,,6.75,5.5,,,,9.5,,,bootstrap_khaosat,7480107,15,0,107
A01,,,7.2,8.3,,,,6.5,,,bootstrap_khaosat,7480107,15,0,108
D01,7.25,,5.5,8.25,,,,,,,bootstrap_khaosat,7480107,15,0,109
D01,6.0,,5.75,5.75,,,,,,,bootstrap_khaosat,7480107,15,0,110
D01,6.0,,5.75,5.75,,,,,,,bootstrap_khaosat,7480107,15,0,111
D07,,,8.25,6.0,,,,,6.75,,bootstrap_khaosat,7480107,15,0,112
D01,8.25,,9.5,5.25,,,,,,,bootstrap_khaosat,7480107,15,0,113
X26,,,6.75,6.5,,5.5,,,,,bootstrap_khaosat,7480107,15,0,114
A00,,,,6.75,,,,7.0,5.5,,bootstrap_khaosat,7480107,15,0,115
A01,,,7.2,8.3,,,,6.5,,,bootstrap_khaosat,7480107,15,0,116
A00,,,,7.0,,,,7.0,7.75,,bootstrap_khaosat,7480107,15,0,117
D07,,,8.25,6.0,,,,,6.75,,bootstrap_khaosat,7480107,15,0,118
X26,,,6.75,6.5,,5.5,,,,,bootstrap_khaosat,7480107,15,0,119
A00,,,,7.75,,,,8.0,7.8,,ttth,7480201,16,0,0
A00,,,,7.6,,,,7.5,8.75,,ttth,7480201,16,0,1
A00,,,,7.75,,,,8.5,7.4,,ttth,7480201,16,0,2
A01,,,7.4,6.75,,,,6.6,,,ttth,7480201,16,0,3
A00,,,,8.25,,,,7.5,6.6,,ttth,7480201,16,0,4
A00,,,,7.75,,,,8.0,7.6,,ttth,7480201,16,0,5
D01,7.8,,7.2,8.5,,,,,,,ttth,7480201,16,0,6
D07,,,8.4,7.8,,,,,7.5,,ttth,7480201,16,0,7
A01,,,9.2,7.4,,,,7.5,,,ttth,7480201,16,0,8
A00,,,,8.2,,,,8.0,7.25,,ttth,7480201,16,0,9
A00,,,,8.0,,,,7.5,8.0,,ttth,7480201,16,0,10
D01,8.2,,8.2,8.5,,,,,,,ttth,7480201,16,0,11
A01,,,7.0,7.2,,,,8.0,,,ttth,7480201,16,0,12
A00,,,,8.75,,,,7.75,8.6,,ttth,7480201,16,0,13
D07,,,8.0,8.5,,,,,7.8,,ttth,7480201,16,0,14
A00,,,,7.5,,,,7.0,7.4,,ttth,7480201,16,0,15
A00,,,,7.75,,,,7.25,7.6,,ttth,7480201,16,0,16
A01,,,7.2,8.0,,,,8.6,,,ttth,7480201,16,0,17
D01,7.0,,8.8,7.6,,,,,,,ttth,7480201,16,0,18
A01,,,6.8,7.25,,,,8.0,,,ttth,7480201,16,0,19
D01,8.2,,8.0,7.5,,,,,,,ttth,7480201,16,0,20
A00,,,,8.2,,,,6.25,8.25,,ttth,7480201,16,0,21
D07,,,7.4,8.0,,,,,8.0,,ttth,7480201,16,0,22
D07,,,7.2,8.25,,,,,9.4,,ttth,7480201,16,0,23
D01,6.75,,7.2,8.2,,,,,,,ttth,7480201,16,0,24
D07,,,8.2,8.2,,,,,6.5,,ttth,7480201,16,0,25
A01,,,8.2,7.25,,,,7.6,,,ttth,7480201,16,0,26
A00,,,,7.0,,,,7.75,7.6,,ttth,7480201,16,0,27
D07,,,7.8,8.25,,,,,8.2,,ttth,7480201,16,0,28
D01,7.4,,7.6,8.25,,,,,,,ttth,7480201,16,0,29
D07,,,8.6,7.6,,,,,8.0,,ttth,7480201,16,0,30
A00,,,,8.0,,,,7.75,7.4,,ttth,7480201,16,0,31
A00,,,,9.0,,,,4.5,7.4,,ttth,7480201,16,0,32
D01,7.25,,9.2,8.4,,,,,,,ttth,7480201,16,0,33
A00,,,,7.5,,,,6.75,7.6,,ttth,7480201,16,0,34
A00,,,,8.0,,,,6.75,8.25,,ttth,7480201,16,0,35
A01,,,7.8,8.0,,,,7.8,,,ttth,7480201,16,0,36
A01,,,7.6,7.5,,,,8.0,,,ttth,7480201,16,0,37
D01,7.4,,7.8,8.0,,,,,,,ttth,7480201,16,0,38
D01,8.0,,6.4,7.75,,,,,,,ttth,7480201,16,0,39
D01,7.4,,8.6,7.5,,,,,,,ttth,7480201,16,0,40
A01,,,8.8,6.8,,,,6.5,,,ttth,7480201,16,0,41
A00,,,,7.75,,,,7.25,8.4,,ttth,7480201,16,0,42
D01,8.0,,8.0,7.0,,,,,,,ttth,7480201,16,0,43
A01,,,7.6,8.5,,,,8.6,,,ttth,7480201,16,0,44
A00,,,,7.75,,,,8.0,9.0,,ttth,7480201,16,0,45
A00,,,,7.25,,,,8.75,8.4,,ttth,7480201,16,0,46
D01,8.0,,7.8,8.0,,,,,,,ttth,7480201,16,0,47
A00,,,,8.25,,,,7.5,7.6,,ttth,7480201,16,0,48
D07,,,7.8,8.0,,,,,6.6,,ttth,7480201,16,0,49
D07,,,7.2,7.75,,,,,7.8,,ttth,7480201,16,0,50
A00,,,,7.25,,,,7.0,7.6,,ttth,7480201,16,0,51
A01,,,8.0,7.25,,,,7.4,,,ttth,7480201,16,0,52
A00,,,,8.6,,,,7.25,8.0,,ttth,7480201,16,0,53
