SBD,ma_nganh,to_hop_thi,diem_Van,diem_Dia,diem_Anh,diem_Toan,diem_Gdktpl,diem_Tin,diem_Su,diem_Ly,diem_Hoa,diem_Sinh,ma_nhom
37016597,7480201,A00,,,,7.5,,,,8.25,8.2,,0
48017898,7480202,A00,,,,7.2,,,,7.75,8.0,,0
53008542,7810202,D01,7.4,,6.8,7.25,,,,,,,4
2054033,7510303,A00,,,,6.75,,,,6.75,6.8,,5
52010448,7480201,D07,,,7.6,8.0,,,,,7.75,,0
47003490,7480201,A00,,,,6.0,,,,8.75,7.2,,0
2054227,7340301,D01,7.25,,8.0,7.8,,,,,,,2
35009663,7340115,D01,5.6,,8.0,9.0,,,,,,,1
2047395,7220201,A01,,,7.2,5.25,,,,9.4,,,8
38010346,7340101,A00,,,,8.6,,,,7.5,7.5,,1
52010885,7220201,D01,8.0,,6.8,7.25,,,,,,,8
37010988,7340120,D01,7.5,,7.8,7.8,,,,,,,1
48026527,7510202,A00,,,,7.4,,,,7.0,5.25,,5
2007503,7340101,D01,7.2,,7.6,7.5,,,,,,,1
2081570,7340123,A00,,,,5.0,,,,6.5,6.2,,3
2088779,7540101,A01,,,8.8,7.4,,,,8.75,,,7
30014703,7480201,D01,7.2,,8.2,8.0,,,,,,,0
2036694,7520115,D01,4.6,,6.0,7.0,,,,,,,6
49013322,7220201,D09,,,8.2,8.75,,,7.6,,,,8
61005260,7540101,A00,,,,8.5,,,,7.75,8.6,,7
2045555,7810103,D15,7.25,5.0,7.75,,,,,,,,4
44005242,7510303,A00,,,,7.8,,,,7.0,7.5,,5
24004301,7340301,D01,6.4,,7.4,8.5,,,,,,,2
41010620,7540106,A00,,,,7.5,,,,7.25,7.2,,7
49016434,7540106,A00,,,,7.4,,,,6.0,6.0,,7
56009529,7220204,A01,,,8.0,8.2,,,,7.25,,,8
2035137,7480201,D01,9.2,,7.4,7.25,,,,,,,0
2010272,7340120,D01,7.2,,7.8,7.25,,,,,,,1
2065930,7510303,A01,,,8.8,6.6,,,,5.5,,,5
52000269,7510202,A01,,,7.6,6.5,,,,7.4,,,5
2024835,7220201,D01,6.8,,7.4,7.5,,,,,,,8
2043901,7819010,B00,,,,7.75,,,,,5.25,5.2,4
2019428,7340120,D01,8.6,,7.8,6.25,,,,,,,1
46004164,7340301,A00,,,,7.25,,,,6.75,7.8,,2
2040551,7420201,D07,,,7.8,7.6,,,,,7.0,,7
2056123,7340201,D01,7.25,,8.2,8.0,,,,,,,2
2031320,7340120,A01,,,9.2,7.4,,,,8.25,,,1
28027873,7810202,D01,6.2,,6.8,6.75,,,,,,,4
35007655,7340120,D01,7.0,,7.0,7.75,,,,,,,1
2058193,7819009,A00,,,,7.0,,,,8.0,8.0,,4
49000873,7480201,D01,7.0,,7.4,8.2,,,,,,,0
59009684,7480201,A00,,,,7.5,,,,8.0,7.2,,0
2030787,7510202,A00,,,,6.0,,,,4.25,7.0,,5
40015778,7810103,D01,6.8,,7.6,8.0,,,,,,,4
2062330,7340205,D01,6.2,,6.8,7.5,,,,,,,2
2021035,7420201,A01,,,8.2,7.0,,,,6.25,,,7
29007696,7540101,A00,,,,8.4,,,,8.0,8.25,,7
48010045,7510202,D01,4.6,,7.2,6.5,,,,,,,5
36000725,7340301,A00,,,,7.8,,,,7.5,8.25,,2
2045310,7340101,D01,6.6,,7.6,7.0,,,,,,,1
52008039,7340201,D01,5.6,,7.4,7.5,,,,,,,2
2068890,7510301,D01,6.25,,8.2,7.4,,,,,,,5
2070631,7480202,D01,7.4,,8.4,6.5,,,,,,,0
2071622,7819010,A00,,,,5.0,,,,5.0,7.0,,4
40013323,7340120,D01,8.4,,8.4,7.0,,,,,,,1
37009592,7340120,A01,,,8.2,8.4,,,,7.0,,,1
2084584,7850101,B00,,,,5.25,,,,,6.75,6.2,7
47008965,7480201,A00,,,,7.75,,,,8.0,8.6,,0
50011023,7480202,D01,7.25,,4.4,5.6,,,,,,,0
48021344,7340120,D01,8.6,,6.6,7.75,,,,,,,1
30016570,7340301,D01,8.5,,6.8,7.6,,,,,,,2
51002551,7480202,A01,,,8.2,6.5,,,,7.6,,,0
52004904,7340301,A00,,,,6.75,,,,7.0,8.4,,2
43002300,7540101,A00,,,,8.2,,,,7.0,8.25,,7
53010788,7340129,D01,5.0,,7.8,8.5,,,,,,,7
35006697,7340101,D01,6.0,,7.2,9.0,,,,,,,1
43002489,7510301,A00,,,,6.75,,,,7.25,7.6,,5
37015989,7810103,D01,8.6,,7.2,7.5,,,,,,,4
35004382,7819009,A01,,,7.8,6.75,,,,5.4,,,4
2065683,7810201,D15,5.5,6.4,7.0,,,,,,,,4
53004277,7340115,D01,6.0,,7.6,9.0,,,,,,,1
2069624,7480201,D01,8.0,,7.8,8.0,,,,,,,0
37004587,7340301,A00,,,,7.25,,,,8.25,7.6,,2
42014476,7340101,D01,7.2,,7.2,7.75,,,,,,,1
2043478,7340201,A00,,,,6.25,,,,7.25,8.2,,2
2001128,7510303,D07,,,6.8,6.75,,,,,7.2,,5
49007696,7380107,D01,7.25,,6.8,7.2,,,,,,,8
39000876,7480202,D01,7.0,,4.6,5.0,,,,,,,0
40019362,7340201,A00,,,,7.75,,,,7.25,6.8,,2
51004134,7540101,B00,,,,7.0,,,,,7.0,7.4,7
2058422,7540101,A00,,,,7.25,,,,7.75,7.8,,7
2079263,7520115,D01,5.0,,7.6,7.0,,,,,,,6
32006429,7480201,A00,,,,6.75,,,,7.0,8.2,,0
2051513,7810201,D15,6.75,7.6,7.75,,,,,,,,4
2009158,7340301,D01,6.25,,8.8,8.0,,,,,,,2
2001275,7510301,D01,6.4,,6.2,7.0,,,,,,,5
37008202,7480201,D01,7.0,,7.2,8.0,,,,,,,0
51000028,7380107,D01,6.4,,8.0,8.75,,,,,,,8
51006509,7510303,D01,7.6,,5.8,8.25,,,,,,,5
2015898,7340123,A00,,,,6.5,,,,7.25,7.2,,3
35010450,7810202,A00,,,,6.75,,,,7.5,8.4,,4
61010703,7340129,A00,,,,7.75,,,,6.5,8.4,,7
53002076,7340115,D01,7.8,,7.8,8.5,,,,,,,1
46005234,7510301,D01,5.6,,7.8,7.5,,,,,,,5
36001009,7340115,A00,,,,7.0,,,,7.5,7.6,,1
2036057,7480201,D01,7.2,,7.6,7.75,,,,,,,0
2035210,7480202,A00,,,,8.4,,,,7.0,7.0,,0
37014032,7480201,A00,,,,8.0,,,,7.25,7.0,,0
47010950,7480201,D01,8.25,,7.2,6.8,,,,,,,0
48009636,7540101,D07,,,9.2,8.4,,,,,6.75,,7
2077088,7480201,A00,,,,6.75,,,,8.25,6.0,,0
63006039,7340115,A00,,,,7.25,,,,8.0,8.2,,1
49012814,7340201,A00,,,,7.25,,,,8.25,6.8,,2
2077651,7480201,A00,,,,7.5,,,,8.75,7.2,,0
46001485,7340301,A00,,,,8.6,,,,6.75,7.75,,2
42014364,7340201,D01,6.4,,8.4,7.25,,,,,,,2
47004263,7540204,A00,,,,7.0,,,,7.25,5.6,,6
2024738,7510401,D07,,,7.0,7.0,,,,,7.8,,6
2043348,7540101,A00,,,,7.25,,,,7.75,8.4,,7
2063548,7810201,A00,,,,5.5,,,,7.25,6.6,,4
2084650,7540101,D07,,,7.6,8.0,,,,,8.8,,7
53013819,7380107,D01,5.0,,7.0,8.67,,,,,,,8
46003762,7340201,A00,,,,7.5,,,,8.0,8.4,,2
25002903,7810202,A00,,,,7.5,,,,7.75,7.8,,4
2020223,7810201,D01,7.8,,6.6,6.75,,,,,,,4
63001438,7480201,A01,,,6.8,7.75,,,,7.2,,,0
48030163,7340301,A01,,,7.8,8.2,,,,7.0,,,2
56007454,7340301,D01,8.25,,8.2,8.2,,,,,,,2
2077878,7340101,D01,7.0,,7.4,7.5,,,,,,,1
2011143,7510203,D01,9.2,,5.8,6.0,,,,,,,5
40003451,7380107,A00,,,,8.2,,,,6.5,6.75,,8
49006698,7420201,B00,,,,6.0,,,,,6.0,5.25,7
2062351,7819010,A00,,,,7.0,,,,6.0,5.8,,4
2049326,7480202,D01,5.8,,6.8,6.75,,,,,,,0
2040463,7340101,A00,,,,8.0,,,,8.0,8.25,,1
2069780,7819010,A00,,,,7.25,,,,3.0,6.4,,4
60006089,7510203,D01,6.25,,5.2,5.6,,,,,,,5
58005106,7480201,D01,7.75,,7.4,8.0,,,,,,,0
61008367,7340122,A00,,,,7.25,,,,6.5,7.8,,1
48011863,7510301,D01,7.0,,6.4,6.6,,,,,,,5
50009413,7340201,D01,6.2,,7.2,7.0,,,,,,,2
50000497,7340301,A00,,,,7.75,,,,7.25,7.8,,2
49002851,7220201,D01,7.4,,6.8,6.75,,,,,,,8
2035849,7510301,A00,,,,6.8,,,,5.0,6.75,,5
59002004,7540101,A00,,,,7.25,,,,7.25,7.6,,7
2040624,7510301,A00,,,,7.8,,,,7.5,6.0,,5
2022995,7340129,D01,4.2,,7.0,7.5,,,,,,,7
46000672,7480202,D01,7.5,,6.6,6.0,,,,,,,0
46008876,7340129,A00,,,,7.0,,,,6.25,7.0,,7
50008191,7510301,D01,7.75,,6.0,6.2,,,,,,,5
60003072,7340115,A00,,,,8.0,,,,7.25,8.2,,1
45004733,7510203,D01,6.5,,3.2,6.2,,,,,,,5
2070610,7810103,D01,6.0,,7.8,5.75,,,,,,,4
52003986,7340101,A01,,,7.6,8.6,,,,8.25,,,1
52003222,7480201,D01,7.4,,8.4,7.5,,,,,,,0
60006138,7340120,A01,,,8.6,8.4,,,,7.0,,,1
28005745,7380107,D15,6.75,6.4,9.25,,,,,,,,8
48012514,7480201,A00,,,,8.5,,,,6.5,8.4,,0
50001907,7340115,D01,8.0,,7.4,8.0,,,,,,,1
2041145,7480201,D01,5.8,,8.2,7.0,,,,,,,0
2040392,7340101,A00,,,,8.0,,,,7.25,8.25,,1
2027602,7220201,D01,7.25,,9.4,8.0,,,,,,,8
53007808,7810103,A00,,,,7.5,,,,7.25,8.2,,4
60000715,7340101,A00,,,,7.0,,,,7.5,7.0,,1
2013712,7510401,A00,,,,6.8,,,,6.25,5.75,,6
35001053,7340115,D01,9.0,,8.4,7.6,,,,,,,1
42012519,7819009,B00,,,,6.5,,,,,7.0,7.2,4
37010132,7510203,D01,5.5,,4.6,6.6,,,,,,,5
37006318,7340115,A01,,,8.6,7.5,,,,7.4,,,1
51017074,7340120,D01,6.6,,7.2,9.0,,,,,,,1
2070731,7380107,D01,7.25,,8.0,8.0,,,,,,,8
48016642,7340201,A01,,,6.8,8.0,,,,8.5,,,2
37009698,7480201,A01,,,8.4,7.5,,,,7.2,,,0
36000755,7340120,D01,7.4,,7.0,7.25,,,,,,,1
30003383,7520115,A00,,,,7.0,,,,6.5,5.0,,6
46003034,7510303,A00,,,,5.6,,,,6.0,5.75,,5
2082471,7819010,B00,,,,6.25,,,,,7.5,6.6,4
38010365,7340115,D01,7.6,,8.0,7.75,,,,,,,1
42009769,7340115,D01,7.4,,7.6,8.5,,,,,,,1
43008677,7480202,A01,,,7.2,7.4,,,,5.75,,,0
39009959,7340201,D01,7.6,,8.2,7.5,,,,,,,2
2079735,7340201,A01,,,7.4,8.0,,,,7.6,,,2
42002956,7340129,D01,6.75,,6.4,7.0,,,,,,,7
38005697,7340115,D01,6.6,,6.8,8.75,,,,,,,1
49002417,7540101,A01,,,8.0,7.5,,,,7.8,,,7
47002121,7510303,A00,,,,7.0,,,,7.75,6.2,,5
51002914,7340120,D01,6.0,,7.4,8.75,,,,,,,1
43006029,7480201,A00,,,,8.25,,,,7.0,7.2,,0
2079039,7340115,D01,7.6,,7.8,8.0,,,,,,,1
48015348,7810202,D01,5.8,,8.2,7.75,,,,,,,4
37015097,7480201,D07,,,8.0,8.5,,,,,7.8,,0
60002700,7220204,D01,7.2,,7.8,8.5,,,,,,,8
55006023,7510202,D01,5.2,,5.8,7.5,,,,,,,5
2022500,7480202,D07,,,6.8,7.4,,,,,8.25,,0
47006730,7510202,A00,,,,6.75,,,,5.5,7.8,,5
46004943,7220201,D01,7.25,,8.0,8.6,,,,,,,8
46002577,7380107,A00,,,,7.5,,,,7.5,7.8,,8
53009300,7480201,A00,,,,8.0,,,,7.75,7.5,,0
50008800,7220201,A01,,,8.4,8.0,,,,8.0,,,8
45003550,7220201,D01,7.8,,5.6,7.5,,,,,,,8
2015525,7810202,D01,5.8,,6.8,7.0,,,,,,,4
48001745,7540101,B00,,,,7.5,,,,,7.25,7.8,7
39009829,7380107,D01,7.25,,7.2,7.2,,,,,,,8
46008649,7340115,D01,6.4,,6.6,9.0,,,,,,,1
56004175,7480201,A00,,,,8.2,,,,6.75,7.75,,0
28032777,7220201,D01,8.6,,6.6,8.5,,,,,,,8
40011746,7340122,A00,,,,7.5,,,,6.75,8.4,,1
37001189,7340301,A01,,,8.2,7.6,,,,7.25,,,2
2039942,7420201,A00,,,,7.25,,,,8.0,7.2,,7
48032015,7540106,A00,,,,7.0,,,,6.5,7.0,,7
49003666,7340101,D01,8.25,,8.2,8.0,,,,,,,1
46006236,7850101,B00,,,,6.75,,,,,6.0,6.2,7
48015472,7420201,B00,,,,8.2,,,,,7.5,7.5,7
38002093,7380107,D01,7.0,,5.8,8.2,,,,,,,8
48020099,7540101,B00,,,,8.0,,,,,8.5,7.75,7
2043443,7480201,A00,,,,8.2,,,,7.5,7.5,,0
2030837,7540101,D07,,,9.4,8.2,,,,,8.25,,7
46008470,7510303,A00,,,,7.8,,,,7.25,7.0,,5
40009584,7540101,A00,,,,8.0,,,,8.0,8.0,,7
53003018,7220201,D01,8.25,,8.8,7.8,,,,,,,8
53006085,7510303,A00,,,,7.25,,,,7.5,8.0,,5
2019355,7220201,A01,,,7.4,7.75,,,,7.0,,,8
37007693,7810202,D15,7.0,5.4,7.25,,,,,,,,4
39006659,7510303,A00,,,,7.2,,,,6.0,7.5,,5
44000866,7540101,B00,,,,6.8,,,,,8.75,8.25,7
2067700,7380107,D01,7.5,,7.0,7.0,,,,,,,8
2083240,7850101,A00,,,,8.0,,,,5.75,8.25,,7
2074405,7540101,D07,,,8.4,8.2,,,,,8.25,,7
43009472,7340301,A00,,,,8.2,,,,7.25,7.5,,2
48021779,7340205,D07,,,7.4,7.25,,,,,7.0,,2
54006007,7340120,A00,,,,7.8,,,,7.75,7.75,,1
40005812,7340120,A00,,,,7.75,,,,7.75,7.2,,1
2040272,7810202,D01,6.4,,6.0,6.0,,,,,,,4
2027701,7340120,D01,7.0,,8.8,8.4,,,,,,,1
37004319,7340115,A00,,,,7.25,,,,8.25,8.0,,1
48021837,7340101,D01,7.2,,6.8,8.0,,,,,,,1
2023022,7810202,A01,,,7.6,5.75,,,,8.4,,,4
48009896,7480201,A00,,,,8.0,,,,8.5,8.6,,0
39006670,7340115,D01,7.2,,7.8,8.0,,,,,,,1
56005702,7340301,A01,,,8.4,7.0,,,,6.6,,,2
52003272,7380107,D01,8.0,,7.6,7.6,,,,,,,8
2042914,7510301,D01,4.0,,7.0,6.0,,,,,,,5
35001976,7340115,D01,9.25,,7.8,8.2,,,,,,,1
40013732,7540101,A00,,,,8.2,,,,8.0,7.25,,7
2020166,7510303,A00,,,,8.2,,,,7.25,6.5,,5
44006087,7819009,A01,,,7.6,7.5,,,,7.8,,,4
46001520,7340301,A00,,,,8.4,,,,7.5,7.75,,2
2022100,7480201,D01,8.4,,7.6,7.0,,,,,,,0
2019175,7480201,D01,7.8,,8.0,7.5,,,,,,,0
61002934,7340115,A00,,,,7.25,,,,8.25,8.0,,1
2023786,7540101,D07,,,6.6,8.0,,,,,7.0,,7
37015531,7540204,D01,7.25,,7.2,7.0,,,,,,,6
47010336,7340101,A01,,,8.2,7.0,,,,7.2,,,1
2044115,7340301,A00,,,,8.0,,,,7.75,7.8,,2
2067698,7480202,D01,6.6,,6.8,7.75,,,,,,,0
2084811,7220201,A01,,,9.4,7.4,,,,6.5,,,8
2023512,7460108,D01,5.6,,7.0,6.25,,,,,,,0
40007499,7510202,A00,,,,4.5,,,,5.5,8.8,,5
2023236,7340115,A01,,,8.0,7.0,,,,8.8,,,1
48000768,7220204,D01,5.0,,6.8,8.75,,,,,,,8
2039183,7510303,D01,7.75,,3.2,6.8,,,,,,,5
51003576,7480202,D01,5.4,,8.2,8.75,,,,,,,0
2031189,7540106,D07,,,8.8,7.6,,,,,6.5,,7
51017747,7340101,A00,,,,7.75,,,,7.0,8.0,,1
59000618,7340120,D01,7.2,,7.4,8.0,,,,,,,1
2074642,7540101,A00,,,,7.5,,,,6.75,7.6,,7
2040438,7850101,A01,,,7.6,7.25,,,,8.0,,,7
48030678,7540204,A00,,,,6.5,,,,7.5,6.4,,6
2044320,7340101,D01,7.8,,7.4,7.25,,,,,,,1
50001411,7540101,A00,,,,8.0,,,,7.75,7.4,,7
63006029,7810201,A00,,,,5.5,,,,6.75,6.6,,4
48008814,7540106,A00,,,,7.6,,,,5.0,7.5,,7
41010372,7340205,D07,,,6.8,6.25,,,,,6.2,,2
2068665,7810202,D01,7.75,,9.4,6.2,,,,,,,4
48018062,7480202,A00,,,,7.6,,,,4.75,6.0,,0
45004315,7340101,D01,7.6,,8.0,7.5,,,,,,,1
2000768,7510401,D07,,,6.4,6.25,,,,,5.8,,6
2040372,7420201,D07,,,7.8,7.0,,,,,6.75,,7
37005923,7510303,D01,6.75,,8.0,7.6,,,,,,,5
49005826,7340120,A00,,,,9.0,,,,7.0,7.25,,1
54003612,7810103,D01,6.2,,6.8,6.25,,,,,,,4
2007356,7819010,A00,,,,6.0,,,,6.75,7.2,,4
48028094,7510401,B00,,,,6.5,,,,,7.75,6.2,6
46006338,7220201,D01,8.5,,9.2,6.4,,,,,,,8
40020070,7510401,A00,,,,7.5,,,,7.0,7.2,,6
63001783,7340115,A01,,,6.6,7.75,,,,7.6,,,1
53003286,7520115,A00,,,,7.25,,,,6.5,7.8,,6
2041838,7540101,D07,,,8.4,7.8,,,,,9.0,,7
34012754,7810103,A01,,,7.8,8.25,,,,6.8,,,4
2082125,7810103,D01,6.4,,6.6,5.0,,,,,,,4
2043233,7480202,D07,,,6.8,6.75,,,,,5.8,,0
2045444,7480201,A00,,,,6.25,,,,7.25,8.0,,0
2064926,7480201,A01,,,8.4,7.25,,,,7.2,,,0
60005874,7810202,A00,,,,8.4,,,,8.25,7.0,,4
46002071,7480201,D01,8.25,,7.6,7.2,,,,,,,0
48009547,7510303,A00,,,,6.0,,,,6.5,7.4,,5
57003934,7540101,D07,,,7.6,8.25,,,,,7.8,,7
2008255,7340101,A01,,,8.4,8.2,,,,8.5,,,1
31009068,7340301,A00,,,,7.5,,,,7.5,8.4,,2
59000801,7480201,D01,8.25,,7.4,8.2,,,,,,,0
2031213,7810202,A00,,,,8.2,,,,7.5,7.5,,4
50005068,7220201,D01,6.6,,7.2,8.25,,,,,,,8
37000711,7510301,D01,6.0,,7.0,7.4,,,,,,,5
2043670,7340101,A00,,,,6.5,,,,8.0,8.0,,1
53012982,7540101,D07,,,9.0,8.0,,,,,7.75,,7
47008163,7510303,A00,,,,6.0,,,,6.75,7.2,,5
2040016,7810202,A01,,,6.6,5.5,,,,7.0,,,4
41004330,7340201,A01,,,8.8,8.4,,,,6.25,,,2
37012400,7480201,A01,,,8.2,8.25,,,,7.0,,,0
48011137,7510301,D07,,,6.6,8.0,,,,,7.25,,5
51011706,7340120,D01,8.0,,7.6,8.0,,,,,,,1
52005369,7340129,A01,,,6.8,8.0,,,,6.25,,,7
2083249,7510303,D07,,,7.6,6.5,,,,,7.4,,5
43004838,7480201,A00,,,,8.5,,,,8.25,8.2,,0
49014160,7540204,D01,6.5,,4.6,6.6,,,,,,,6
41003593,7340115,D01,8.6,,7.0,7.5,,,,,,,1
43009684,7340201,A00,,,,6.0,,,,8.0,7.8,,2
42011401,7340101,D01,7.6,,7.4,7.5,,,,,,,1
40019545,7340115,D01,7.4,,6.8,8.5,,,,,,,1
47000505,7340301,D01,6.4,,7.0,7.25,,,,,,,2
49001613,7480201,D01,7.6,,7.6,7.0,,,,,,,0
35006247,7510303,D01,6.0,,5.8,7.25,,,,,,,5
52005468,7340115,D01,7.25,,8.6,8.0,,,,,,,1
52007272,7340120,D01,7.0,,7.0,7.75,,,,,,,1
2057310,7510401,A00,,,,6.0,,,,7.0,6.6,,6
54013841,7340101,D01,7.4,,6.6,8.0,,,,,,,1
37015192,7810103,D15,9.0,7.4,5.75,,,,,,,,4
2045729,7540101,B00,,,,7.25,,,,,8.0,8.2,7
2075477,7340129,D01,7.6,,6.0,6.75,,,,,,,7
60003293,7340101,D01,7.2,,7.8,8.0,,,,,,,1
2062771,7819010,B00,,,,6.25,,,,,6.75,6.0,4
41000077,7340201,A00,,,,7.0,,,,7.0,7.0,,2
2036947,7510401,A00,,,,8.0,,,,8.5,7.6,,6
2036732,7340301,D01,6.0,,9.4,7.2,,,,,,,2
57003400,7510401,B00,,,,7.6,,,,,8.0,8.0,6
37004027,7540106,D07,,,7.4,7.0,,,,,6.4,,7
56003728,7220201,D01,8.25,,8.4,6.8,,,,,,,8
53011021,7819010,D07,,,6.8,6.25,,,,,7.2,,4
37014527,7340120,D01,7.8,,7.2,7.75,,,,,,,1
37006536,7540204,A00,,,,7.25,,,,6.0,6.8,,6
49006818,7480201,A00,,,,7.25,,,,8.0,7.8,,0
52010220,7480201,A00,,,,7.5,,,,7.75,8.2,,0
2038518,7480202,D01,7.25,,8.0,6.2,,,,,,,0
2021073,7420201,A00,,,,6.6,,,,5.75,6.0,,7
2033019,7340101,A00,,,,6.75,,,,6.75,7.8,,1
63000232,7340129,D01,6.5,,6.8,8.0,,,,,,,7
49014426,7340201,A00,,,,8.25,,,,7.0,8.0,,2
2035419,7340101,A01,,,7.2,6.25,,,,7.4,,,1
51002441,7340122,A00,,,,7.25,,,,7.25,7.4,,1
48000881,7340201,A01,,,7.4,7.75,,,,6.8,,,2
53005273,7340201,A00,,,,7.0,,,,7.0,8.4,,2
37010072,7340101,A00,,,,7.25,,,,6.75,7.8,,1
2044961,7510401,A00,,,,7.8,,,,6.75,7.0,,6
51013259,7220201,D01,8.0,,8.8,8.6,,,,,,,8
2062318,7540101,D07,,,8.2,7.75,,,,,8.4,,7
48031065,7540204,D01,6.0,,5.8,7.0,,,,,,,6
2078028,7340201,A01,,,8.2,5.75,,,,7.6,,,2
46006496,7340122,A01,,,8.2,8.0,,,,7.6,,,1
2045347,7340122,A01,,,6.2,7.0,,,,8.8,,,1
2075099,7340129,D01,4.4,,7.2,7.0,,,,,,,7
38007934,7480201,A00,,,,8.5,,,,8.25,7.0,,0
37008921,7340301,A00,,,,7.0,,,,7.25,8.2,,2
56009439,7380107,A00,,,,8.2,,,,8.5,7.0,,8
2028882,7510303,D01,6.6,,7.0,7.25,,,,,,,5
2008466,7340301,A00,,,,7.75,,,,8.0,7.8,,2
2040411,7340201,A00,,,,8.0,,,,7.5,8.0,,2
2014810,7480201,A00,,,,7.75,,,,7.0,7.2,,0
46005143,7340301,A00,,,,7.75,,,,8.0,8.2,,2
49007138,7510202,A00,,,,5.5,,,,4.75,7.0,,5
2087382,7480202,D01,5.75,,8.6,7.6,,,,,,,0
35006872,7480201,A00,,,,7.75,,,,8.0,7.8,,0
2018708,7480201,A01,,,9.0,7.4,,,,6.25,,,0
2054926,7810103,D15,7.75,7.6,7.0,,,,,,,,4
46001091,7340101,A00,,,,8.0,,,,8.25,8.2,,1
2080642,7540101,A01,,,7.8,8.75,,,,8.0,,,7
2017220,7540101,B00,,,,8.0,,,,,7.5,6.8,7
37016381,7340201,A00,,,,6.5,,,,7.25,7.6,,2
48005981,7340101,A00,,,,8.4,,,,8.25,8.25,,1
2080449,7540101,D07,,,7.8,8.2,,,,,8.0,,7
2040523,7340301,A00,,,,7.0,,,,7.0,7.8,,2
44004469,7510203,D01,5.2,,8.6,7.75,,,,,,,5
2024417,7220201,D01,7.75,,9.2,7.8,,,,,,,8
39002665,7340115,D01,8.4,,7.6,7.25,,,,,,,1
2034548,7810202,D01,6.0,,7.2,7.0,,,,,,,4
2066122,7480202,D01,7.0,,8.2,6.6,,,,,,,0
52007537,7510301,D01,6.0,,5.4,6.0,,,,,,,5
2008081,7340115,D01,8.2,,6.6,7.75,,,,,,,1
2067775,7340301,A00,,,,8.2,,,,6.75,8.25,,2
2050118,7220201,D09,,,7.0,7.0,,,8.4,,,,8
2034998,7420201,B00,,,,7.75,,,,,8.25,8.6,7
54011577,7540101,A01,,,8.0,8.4,,,,7.75,,,7
2036340,7510406,A01,,,7.0,6.25,,,,8.2,,,7
47009798,7810103,D01,8.0,,7.2,7.8,,,,,,,4
35005154,7510301,A00,,,,7.0,,,,6.0,6.75,,5
2002905,7540101,D07,,,8.0,8.75,,,,,7.4,,7
38001246,7480201,D01,8.0,,8.6,7.5,,,,,,,0
48017279,7540106,A01,,,7.4,6.25,,,,7.0,,,7
35008417,7340115,D01,7.6,,8.2,8.25,,,,,,,1
51000353,7340115,D01,7.2,,7.2,8.75,,,,,,,1
49013499,7380107,D01,6.8,,6.4,6.5,,,,,,,8
48029754,7510301,A00,,,,7.2,,,,6.0,7.0,,5
37017975,7810103,D15,7.75,7.4,7.75,,,,,,,,4
46001961,7220201,A01,,,7.2,6.5,,,,7.8,,,8
48010854,7510303,A01,,,8.8,8.0,,,,7.0,,,5
37006669,7340120,A01,,,7.2,7.5,,,,8.2,,,1
56011189,7460108,D01,4.8,,6.2,6.5,,,,,,,0
30011780,7810201,D01,6.6,,8.0,8.75,,,,,,,4
2067157,7510301,D01,6.5,,6.8,7.2,,,,,,,5
2047441,7480202,D01,6.75,,5.4,7.0,,,,,,,0
34014304,7510203,D01,6.5,,4.0,5.8,,,,,,,5
48031032,7340201,D01,6.5,,7.8,7.8,,,,,,,2
2028251,7220204,D01,8.0,,8.2,7.2,,,,,,,8
47001102,7340115,A01,,,8.8,8.5,,,,7.2,,,1
48026586,7480201,A00,,,,8.0,,,,7.5,7.5,,0
53003207,7540101,D07,,,8.0,7.0,,,,,6.8,,7
42010436,7340115,A01,,,6.8,7.0,,,,8.8,,,1
56010991,7340101,A00,,,,8.2,,,,7.0,8.5,,1
2029043,7340301,D01,7.0,,7.2,7.0,,,,,,,2
40004421,7340120,A01,,,7.0,7.5,,,,7.6,,,1
48013210,7340101,A00,,,,6.75,,,,8.0,6.6,,1
50006597,7340120,A00,,,,8.0,,,,7.5,8.6,,1
35003077,7340101,A00,,,,7.5,,,,7.75,8.0,,1
48004266,7420201,B00,,,,7.75,,,,,8.25,8.4,7
38007897,7510303,D01,6.0,,4.2,7.6,,,,,,,5
44006606,7340301,D01,5.6,,7.2,8.0,,,,,,,2
2023161,7480202,A00,,,,7.2,,,,7.25,7.0,,0
48024218,7480201,A00,,,,7.5,,,,7.5,8.0,,0
53007489,7510401,A00,,,,7.4,,,,6.25,6.25,,6
36004756,7340201,A00,,,,6.25,,,,6.75,7.2,,2
46000832,7340201,D01,8.25,,8.4,7.8,,,,,,,2
51011726,7520115,D01,6.2,,7.0,7.5,,,,,,,6
56010139,7480201,A00,,,,7.5,,,,8.0,7.8,,0
54006650,7480201,D01,7.2,,6.8,7.5,,,,,,,0
2028500,7340201,D01,7.0,,7.6,8.2,,,,,,,2
49013637,7480202,D01,7.25,,4.0,4.8,,,,,,,0
2044415,7810103,D01,6.0,,6.6,6.0,,,,,,,4
40007901,7340115,A00,,,,8.2,,,,7.5,8.0,,1
51008782,7540101,A00,,,,7.5,,,,7.25,7.4,,7
2070993,7510203,A01,,,8.8,8.6,,,,4.0,,,5
2049175,7340301,A01,,,9.6,7.8,,,,6.5,,,2
46000166,7340301,D01,6.2,,7.6,7.0,,,,,,,2
37014163,7510301,D01,6.0,,5.0,8.0,,,,,,,5
32006788,7810201,A00,,,,6.75,,,,5.25,7.4,,4
56004641,7540106,A00,,,,6.5,,,,8.0,7.0,,7
