to_hop_thi,diem_Van,diem_Dia,diem_Anh,diem_Toan,diem_Gdktpl,diem_Tin,diem_Su,diem_Ly,diem_Hoa,diem_Sinh,nguon,ma_nganh,j_nganh,ma_nhom,i_trong_nganh
D01,7.8,,6.2,6.0,,,,,,,ttth,7520115,27,3,61
D07,,,6.8,7.25,,,,,5.8,,ttth,7520115,27,3,62
A00,,,,6.0,,,,4.25,7.4,,ttth,7520115,27,3,63
D01,5.0,,5.6,5.25,,,,,,,ttth,7520115,27,3,64
A00,,,,7.2,,,,5.25,8.5,,ttth,7520115,27,3,65
D01,3.4,,6.0,6.5,,,,,,,ttth,7520115,27,3,66
A00,,,,6.25,,,,7.75,7.8,,ttth,7540101,28,4,0
A00,,,,8.8,,,,7.75,7.25,,ttth,7540101,28,4,1
D07,,,7.6,6.75,,,,,7.6,,ttth,7540101,28,4,2
A01,,,8.6,8.0,,,,7.0,,,ttth,7540101,28,4,3
A00,,,,8.6,,,,7.25,8.25,,ttth,7540101,28,4,4
A00,,,,6.75,,,,8.5,7.8,,ttth,7540101,28,4,5
D07,,,8.4,8.4,,,,,8.0,,ttth,7540101,28,4,6
B00,,,,7.75,,,,,8.0,7.0,ttth,7540101,28,4,7
A00,,,,8.0,,,,8.5,7.6,,ttth,7540101,28,4,8
A00,,,,8.2,,,,7.75,7.75,,ttth,7540101,28,4,9
A00,,,,7.0,,,,7.5,6.8,,ttth,7540101,28,4,10
A00,,,,7.75,,,,7.5,7.4,,ttth,7540101,28,4,11
B00,,,,8.5,,,,,7.75,7.6,ttth,7540101,28,4,12
A00,,,,7.75,,,,7.75,7.8,,ttth,7540101,28,4,13
A00,,,,8.2,,,,8.0,8.25,,ttth,7540101,28,4,14
D07,,,9.2,8.6,,,,,7.5,,ttth,7540101,28,4,15
B00,,,,8.0,,,,,8.0,8.0,ttth,7540101,28,4,16
B00,,,,8.5,,,,,7.25,8.2,ttth,7540101,28,4,17
D07,,,6.6,8.0,,,,,7.0,,ttth,7540101,28,4,18
D07,,,9.0,8.2,,,,,7.75,,ttth,7540101,28,4,19
B00,,,,8.75,,,,,7.25,7.8,ttth,7540101,28,4,20
A00,,,,6.75,,,,7.5,7.2,,ttth,7540101,28,4,21
D07,,,7.8,8.0,,,,,6.8,,ttth,7540101,28,4,22
A01,,,8.0,8.4,,,,7.75,,,ttth,7540101,28,4,23
D07,,,7.0,7.0,,,,,8.4,,ttth,7540101,28,4,24
B00,,,,7.5,,,,,7.5,7.4,ttth,7540101,28,4,25
D07,,,9.4,8.2,,,,,7.75,,ttth,7540101,28,4,26
B00,,,,8.25,,,,,6.25,8.0,ttth,7540101,28,4,27
B00,,,,8.75,,,,,8.0,8.8,ttth,7540101,28,4,28
D07,,,7.2,6.75,,,,,7.2,,ttth,7540101,28,4,29
B00,,,,8.25,,,,,8.25,8.6,ttth,7540101,28,4,30
A01,,,8.8,7.4,,,,8.75,,,ttth,7540101,28,4,31
D07,,,7.6,8.5,,,,,9.0,,ttth,7540101,28,4,32
A00,,,,8.2,,,,8.5,7.75,,ttth,7540101,28,4,33
B00,,,,8.5,,,,,9.25,8.2,ttth,7540101,28,4,34
A00,,,,7.75,,,,8.0,7.2,,ttth,7540101,28,4,35
A00,,,,8.5,,,,7.0,7.8,,ttth,7540101,28,4,36
B00,,,,8.25,,,,,8.0,8.4,ttth,7540101,28,4,37
A00,,,,7.5,,,,6.25,8.0,,ttth,7540101,28,4,38
A01,,,7.8,7.25,,,,6.2,,,ttth,7540101,28,4,39
D07,,,8.4,7.6,,,,,8.0,,ttth,7540101,28,4,40
A00,,,,8.25,,,,8.0,8.0,,ttth,7540101,28,4,41
B00,,,,8.0,,,,,8.0,7.4,ttth,7540101,28,4,42
A00,,,,7.25,,,,7.5,7.6,,ttth,7540101,28,4,43
D07,,,9.0,7.6,,,,,7.75,,ttth,7540101,28,4,44
A00,,,,6.75,,,,7.0,7.2,,ttth,7540101,28,4,45
A00,,,,8.4,,,,8.25,7.5,,ttth,7540101,28,4,46
A01,,,7.8,8.0,,,,8.2,,,ttth,7540101,28,4,47
A00,,,,8.2,,,,8.0,7.25,,ttth,7540101,28,4,48
B00,,,,8.6,,,,,7.25,8.25,ttth,7540101,28,4,49
A00,,,,7.25,,,,7.75,7.8,,ttth,7540101,28,4,50
D07,,,7.6,7.5,,,,,7.8,,ttth,7540101,28,4,51
A00,,,,8.8,,,,7.5,7.5,,ttth,7540101,28,4,52
D07,,,6.8,8.25,,,,,7.6,,ttth,7540101,28,4,53
D07,,,8.2,7.5,,,,,8.4,,ttth,7540101,28,4,54
B00,,,,8.8,,,,,8.0,8.25,ttth,7540101,28,4,55
A00,,,,6.25,,,,7.75,7.2,,ttth,7540101,28,4,56
A01,,,8.0,7.5,,,,7.0,,,ttth,7540101,28,4,57
D07,,,8.6,7.0,,,,,7.8,,ttth,7540101,28,4,58
D07,,,8.0,8.2,,,,,7.75,,ttth,7540101,28,4,59
A00,,,,8.5,,,,8.25,8.0,,ttth,7540101,28,4,60
B00,,,,7.25,,,,,8.25,7.2,ttth,7540101,28,4,61
A01,,,7.6,8.25,,,,7.4,,,ttth,7540101,28,4,62
A00,,,,7.75,,,,7.75,7.2,,ttth,7540101,28,4,63
D07,,,7.6,7.0,,,,,6.4,,ttth,7540101,28,4,64
D07,,,8.0,7.8,,,,,8.75,,ttth,7540101,28,4,65
B00,,,,7.75,,,,,7.75,5.8,ttth,7540101,28,4,66
B00,,,,7.6,,,,,4.5,6.25,ttth,7540105,29,4,0
B00,,,,4.25,,,,,6.0,5.8,ttth,7540105,29,4,1
A00,,,,7.6,,,,6.75,6.75,,ttth,7540105,29,4,2
B00,,,,6.5,,,,,7.5,7.2,ttth,7540105,29,4,3
D07,,,7.6,7.0,,,,,5.8,,ttth,7540105,29,4,4
D07,,,6.2,8.0,,,,,6.0,,ttth,7540105,29,4,5
B00,,,,7.8,,,,,6.25,6.75,ttth,7540105,29,4,6
B00,,,,6.0,,,,,6.75,6.4,ttth,7540105,29,4,7
A00,,,,5.25,,,,6.75,7.4,,ttth,7540105,29,4,8
A00,,,,7.75,,,,7.5,7.2,,ttth,7540105,29,4,9
A00,,,,8.2,,,,4.75,7.5,,ttth,7540105,29,4,10
A00,,,,5.75,,,,6.5,4.8,,ttth,7540105,29,4,11
A00,,,,7.75,,,,7.25,6.6,,ttth,7540105,29,4,12
B00,,,,8.2,,,,,4.5,5.25,ttth,7540105,29,4,13
A00,,,,8.2,,,,7.75,7.5,,ttth,7540105,29,4,14
B00,,,,6.0,,,,,5.25,6.0,ttth,7540105,29,4,15
A00,,,,6.0,,,,8.25,7.6,,ttth,7540105,29,4,16
B00,,,,5.5,,,,,6.25,6.2,ttth,7540105,29,4,17
D07,,,7.0,5.75,,,,,7.4,,ttth,7540105,29,4,18
A00,,,,8.4,,,,8.25,8.25,,ttth,7540105,29,4,19
A01,,,7.6,6.0,,,,5.2,,,ttth,7540105,29,4,20
A01,,,5.8,7.6,,,,5.75,,,ttth,7540105,29,4,21
A00,,,,6.75,,,,6.75,7.2,,ttth,7540105,29,4,22
A00,,,,7.2,,,,6.5,6.5,,ttth,7540105,29,4,23
A01,,,9.6,8.6,,,,7.75,,,ttth,7540105,29,4,24
A00,,,,7.6,,,,6.25,6.25,,ttth,7540105,29,4,25
A00,,,,8.6,,,,7.0,6.0,,ttth,7540105,29,4,26
B00,,,,6.6,,,,,7.25,5.75,ttth,7540105,29,4,27
A00,,,,7.2,,,,5.25,8.5,,ttth,7540105,29,4,28
D07,,,7.0,7.75,,,,,7.2,,ttth,7540105,29,4,29
A00,,,,6.6,,,,6.5,5.75,,ttth,7540105,29,4,30
A00,,,,7.8,,,,6.75,6.25,,ttth,7540105,29,4,31
A00,,,,7.4,,,,7.25,8.0,,ttth,7540105,29,4,32
A00,,,,7.25,,,,4.0,7.4,,ttth,7540105,29,4,33
A00,,,,8.0,,,,8.0,8.25,,ttth,7540105,29,4,34
A01,,,6.6,6.5,,,,5.2,,,ttth,7540105,29,4,35
B00,,,,5.2,,,,,6.75,5.75,ttth,7540105,29,4,36
B00,,,,7.6,,,,,6.75,6.25,ttth,7540105,29,4,37
A00,,,,8.0,,,,7.0,5.75,,ttth,7540105,29,4,38
D07,,,7.0,5.75,,,,,7.0,,ttth,7540105,29,4,39
A00,,,,7.2,,,,7.0,7.75,,ttth,7540105,29,4,40
A00,,,,7.0,,,,7.0,7.75,,ttth,7540105,29,4,41
B00,,,,6.75,,,,,6.25,7.2,ttth,7540105,29,4,42
A00,,,,7.6,,,,6.75,7.25,,ttth,7540105,29,4,43
B00,,,,7.6,,,,,7.75,7.0,ttth,7540105,29,4,44
A00,,,,8.2,,,,6.25,5.75,,ttth,7540105,29,4,45
A00,,,,6.4,,,,5.25,6.25,,ttth,7540105,29,4,46
A01,,,6.6,6.6,,,,5.5,,,ttth,7540105,29,4,47
A00,,,,7.6,,,,7.25,7.25,,ttth,7540105,29,4,48
A00,,,,7.2,,,,4.5,6.0,,ttth,7540105,29,4,49
D07,,,6.4,7.25,,,,,5.4,,ttth,7540105,29,4,50
B00,,,,7.25,,,,,7.0,7.0,ttth,7540105,29,4,51
B00,,,,6.0,,,,,5.25,5.0,ttth,7540105,29,4,52
A01,,,5.6,5.6,,,,5.75,,,ttth,7540105,29,4,53
D07,,,6.0,6.2,,,,,7.25,,ttth,7540105,29,4,54
D07,,,6.0,5.25,,,,,4.8,,ttth,7540105,29,4,55
A00,,,,7.5,,,,6.0,8.0,,ttth,7540105,29,4,56
A00,,,,5.25,,,,4.25,6.6,,ttth,7540105,29,4,57
A00,,,,6.25,,,,6.25,7.0,,ttth,7540105,29,4,58
B00,,,,6.5,,,,,7.5,7.6,ttth,7540105,29,4,59
B00,,,,7.4,,,,,5.75,6.5,ttth,7540105,29,4,60
A00,,,,6.25,,,,6.5,7.2,,ttth,7540105,29,4,61
B00,,,,7.4,,,,,6.75,6.75,ttth,7540105,29,4,62
A00,,,,7.25,,,,5.75,6.6,,ttth,7540105,29,4,63
A00,,,,5.25,,,,6.75,5.8,,ttth,7540105,29,4,64
A00,,,,6.2,,,,7.0,7.0,,ttth,7540105,29,4,65
A00,,,,5.5,,,,6.25,8.2,,ttth,7540105,29,4,66
D07,,,7.2,7.0,,,,,7.5,,ttth,7540106,30,4,0
D07,,,7.2,7.75,,,,,8.4,,ttth,7540106,30,4,1
A00,,,,8.0,,,,6.5,6.5,,ttth,7540106,30,4,2
D07,,,7.6,6.8,,,,,7.25,,ttth,7540106,30,4,3
B00,,,,6.8,,,,,6.25,5.5,ttth,7540106,30,4,4
A00,,,,8.0,,,,6.0,7.0,,ttth,7540106,30,4,5
A00,,,,7.0,,,,7.75,7.25,,ttth,7540106,30,4,6
A00,,,,6.25,,,,7.5,6.8,,ttth,7540106,30,4,7
B00,,,,7.4,,,,,8.0,6.75,ttth,7540106,30,4,8
A00,,,,6.8,,,,7.25,6.75,,ttth,7540106,30,4,9
A01,,,6.0,6.5,,,,6.6,,,ttth,7540106,30,4,10
A00,,,,6.2,,,,5.75,6.5,,ttth,7540106,30,4,11
D07,,,8.0,6.0,,,,,4.0,,ttth,7540106,30,4,12
A00,,,,6.25,,,,6.5,7.4,,ttth,7540106,30,4,13
A00,,,,7.4,,,,7.5,7.25,,ttth,7540106,30,4,14
D07,,,8.6,7.8,,,,,7.5,,ttth,7540106,30,4,15
B00,,,,7.25,,,,,5.5,6.2,ttth,7540106,30,4,16
B00,,,,7.0,,,,,7.75,7.6,ttth,7540106,30,4,17
B00,,,,7.75,,,,,6.25,5.8,ttth,7540106,30,4,18
A00,,,,6.75,,,,7.25,7.2,,ttth,7540106,30,4,19
B00,,,,8.25,,,,,6.5,6.8,ttth,7540106,30,4,20
B00,,,,6.4,,,,,6.75,6.25,ttth,7540106,30,4,21
A00,,,,7.0,,,,7.0,6.6,,ttth,7540106,30,4,22
D07,,,8.4,7.6,,,,,7.0,,ttth,7540106,30,4,23
A01,,,8.0,8.0,,,,7.0,,,ttth,7540106,30,4,24
D07,,,6.4,7.0,,,,,6.0,,ttth,7540106,30,4,25
A00,,,,7.0,,,,6.25,7.4,,ttth,7540106,30,4,26
D07,,,6.8,7.5,,,,,7.2,,ttth,7540106,30,4,27
A00,,,,7.2,,,,6.0,8.0,,ttth,7540106,30,4,28
A00,,,,6.75,,,,7.25,7.2,,ttth,7540106,30,4,29
A00,,,,6.2,,,,7.0,6.5,,ttth,7540106,30,4,30
D07,,,7.6,7.25,,,,,8.0,,ttth,7540106,30,4,31
A00,,,,8.0,,,,6.75,7.8,,ttth,7540106,30,4,32
A00,,,,7.6,,,,6.25,6.0,,ttth,7540106,30,4,33
A01,,,7.6,6.6,,,,7.0,,,ttth,7540106,30,4,34
B00,,,,5.75,,,,,6.25,8.0,ttth,7540106,30,4,35
B00,,,,6.5,,,,,8.0,6.6,ttth,7540106,30,4,36
A00,,,,7.8,,,,6.25,7.25,,ttth,7540106,30,4,37
B00,,,,7.6,,,,,6.5,7.5,ttth,7540106,30,4,38
A01,,,7.8,8.25,,,,6.4,,,ttth,7540106,30,4,39
A00,,,,7.0,,,,7.75,7.0,,ttth,7540106,30,4,40
A01,,,7.4,6.25,,,,7.0,,,ttth,7540106,30,4,41
A00,,,,7.6,,,,5.75,7.25,,ttth,7540106,30,4,42
A00,,,,7.0,,,,6.0,7.25,,ttth,7540106,30,4,43
A00,,,,7.4,,,,6.25,6.25,,ttth,7540106,30,4,44
A00,,,,8.0,,,,5.5,7.25,,ttth,7540106,30,4,45
A00,,,,6.5,,,,8.0,7.0,,ttth,7540106,30,4,46
B00,,,,8.2,,,,,7.5,7.5,ttth,7540106,30,4,47
D07,,,7.6,8.25,,,,,7.4,,ttth,7540106,30,4,48
A00,,,,7.0,,,,7.25,8.0,,ttth,7540106,30,4,49
A00,,,,7.0,,,,8.0,6.8,,ttth,7540106,30,4,50
A01,,,7.2,7.25,,,,5.0,,,ttth,7540106,30,4,51
A01,,,8.2,7.2,,,,6.75,,,ttth,7540106,30,4,52
D07,,,7.8,7.5,,,,,7.6,,ttth,7540106,30,4,53
B00,,,,5.75,,,,,6.5,7.2,ttth,7540106,30,4,54
B00,,,,8.0,,,,,7.25,7.0,ttth,7540106,30,4,55
B00,,,,6.5,,,,,7.0,7.4,ttth,7540106,30,4,56
A00,,,,8.2,,,,7.5,7.5,,ttth,7540106,30,4,57
B00,,,,7.25,,,,,5.75,8.0,ttth,7540106,30,4,58
A01,,,6.6,7.6,,,,7.25,,,ttth,7540106,30,4,59
A00,,,,6.25,,,,7.0,7.0,,ttth,7540106,30,4,60
A01,,,7.4,6.0,,,,7.4,,,ttth,7540106,30,4,61
A00,,,,8.0,,,,7.25,6.75,,ttth,7540106,30,4,62
B00,,,,5.75,,,,,7.75,8.0,ttth,7540106,30,4,63
A01,,,7.2,7.0,,,,6.8,,,ttth,7540106,30,4,64
B00,,,,7.4,,,,,7.25,5.25,ttth,7540106,30,4,65
A00,,,,8.2,,,,6.75,7.75,,ttth,7540106,30,4,66
D01,8.0,,4.2,6.4,,,,,,,ttth,7540204,31,3,0
D01,8.0,,7.2,7.0,,,,,,,ttth,7540204,31,3,1
D01,4.4,,4.4,6.75,,,,,,,ttth,7540204,31,3,2
D01,5.0,,6.8,7.75,,,,,,,ttth,7540204,31,3,3
A00,,,,8.4,,,,5.25,7.75,,ttth,7540204,31,3,4
D01,7.75,,4.8,6.6,,,,,,,ttth,7540204,31,3,5
D01,7.25,,5.2,7.6,,,,,,,ttth,7540204,31,3,6
D01,5.8,,7.0,8.0,,,,,,,ttth,7540204,31,3,7
D01,6.0,,3.6,8.2,,,,,,,ttth,7540204,31,3,8
D01,6.0,,5.6,7.5,,,,,,,ttth,7540204,31,3,9
D01,7.5,,4.6,6.2,,,,,,,ttth,7540204,31,3,10
A00,,,,7.6,,,,7.25,6.75,,ttth,7540204,31,3,11
D01,4.6,,7.4,6.5,,,,,,,ttth,7540204,31,3,12
D01,3.4,,7.0,6.75,,,,,,,ttth,7540204,31,3,13
D01,7.0,,4.2,8.0,,,,,,,ttth,7540204,31,3,14
A00,,,,6.5,,,,7.5,6.4,,ttth,7540204,31,3,15
A01,,,8.6,7.0,,,,4.75,,,ttth,7540204,31,3,16
A01,,,9.4,8.6,,,,8.75,,,ttth,7540204,31,3,17
D01,5.75,,6.4,7.0,,,,,,,ttth,7540204,31,3,18
A00,,,,7.2,,,,5.75,6.75,,ttth,7540204,31,3,19
A00,,,,7.8,,,,5.5,6.0,,ttth,7540204,31,3,20
D01,6.5,,6.2,6.4,,,,,,,ttth,7540204,31,3,21
D01,7.5,,8.4,7.4,,,,,,,ttth,7540204,31,3,22
A00,,,,7.0,,,,7.25,5.6,,ttth,7540204,31,3,23
D01,7.5,,5.6,5.2,,,,,,,ttth,7540204,31,3,24
A00,,,,8.2,,,,6.0,8.25,,ttth,7540204,31,3,25
A01,,,5.8,7.8,,,,6.5,,,ttth,7540204,31,3,26
D01,6.4,,5.6,8.75,,,,,,,ttth,7540204,31,3,27
A00,,,,7.0,,,,7.0,6.8,,ttth,7540204,31,3,28
A01,,,5.6,7.4,,,,4.5,,,ttth,7540204,31,3,29
D01,7.8,,8.0,6.75,,,,,,,ttth,7540204,31,3,30
D01,6.4,,7.6,8.0,,,,,,,ttth,7540204,31,3,31
D01,5.2,,6.6,8.0,,,,,,,ttth,7540204,31,3,32
D01,6.75,,6.8,7.8,,,,,,,ttth,7540204,31,3,33
D01,7.25,,6.4,7.4,,,,,,,ttth,7540204,31,3,34
D01,3.8,,7.0,6.5,,,,,,,ttth,7540204,31,3,35
A00,,,,7.6,,,,6.0,4.75,,ttth,7540204,31,3,36
A00,,,,7.0,,,,7.0,7.2,,ttth,7540204,31,3,37
D01,6.8,,6.6,7.75,,,,,,,ttth,7540204,31,3,38
D01,6.6,,7.8,8.25,,,,,,,ttth,7540204,31,3,39
A00,,,,6.2,,,,4.75,7.75,,ttth,7540204,31,3,40
D01,6.4,,8.6,7.75,,,,,,,ttth,7540204,31,3,41
D07,,,7.8,8.25,,,,,6.6,,ttth,7540204,31,3,42
D07,,,5.8,7.6,,,,,5.5,,ttth,7540204,31,3,43
D01,6.0,,6.2,7.5,,,,,,,ttth,7540204,31,3,44
D01,6.0,,4.2,8.4,,,,,,,ttth,7540204,31,3,45
D01,4.6,,7.0,7.0,,,,,,,ttth,7540204,31,3,46
D01,5.8,,6.0,6.25,,,,,,,ttth,7540204,31,3,47
D01,2.8,,6.8,7.0,,,,,,,ttth,7540204,31,3,48
A00,,,,7.8,,,,7.75,7.0,,ttth,7540204,31,3,49
D01,5.75,,5.8,6.0,,,,,,,ttth,7540204,31,3,50
D01,4.2,,7.6,9.25,,,,,,,ttth,7540204,31,3,51
D01,6.25,,7.4,8.2,,,,,,,ttth,7540204,31,3,52
A00,,,,7.25,,,,7.0,6.8,,ttth,7540204,31,3,53
D01,7.4,,6.6,5.75,,,,,,,ttth,7540204,31,3,54
D01,3.6,,4.8,7.5,,,,,,,ttth,7540204,31,3,55
D01,6.0,,6.2,7.4,,,,,,,ttth,7540204,31,3,56
D01,6.5,,4.6,6.6,,,,,,,ttth,7540204,31,3,57
D01,5.75,,5.2,5.6,,,,,,,ttth,7540204,31,3,58
D01,7.6,,7.4,6.75,,,,,,,ttth,7540204,31,3,59
A01,,,6.6,7.8,,,,5.0,,,ttth,7540204,31,3,60
D01,7.0,,7.4,6.0,,,,,,,ttth,7540204,31,3,61
D01,6.75,,5.8,6.8,,,,,,,ttth,7540204,31,3,62
D01,7.5,,3.0,7.6,,,,,,,ttth,7540204,31,3,63
D01,7.75,,4.0,7.4,,,,,,,ttth,7540204,31,3,64
D01,6.5,,3.4,6.8,,,,,,,ttth,7540204,31,3,65
D01,5.8,,7.4,7.25,,,,,,,ttth,7540204,31,3,66
A00,,,,7.75,,,,5.0,5.75,,bootstrap_khaosat,7810101,32,2,0
C00,8.0,9.0,,,,,8.0,,,,bootstrap_khaosat,7810101,32,2,1
A01,,,6.75,6.0,,,,6.5,,,bootstrap_khaosat,7810101,32,2,2
A00,,,,7.75,,,,5.0,5.75,,bootstrap_khaosat,7810101,32,2,3
C00,8.0,9.0,,,,,8.0,,,,bootstrap_khaosat,7810101,32,2,4
C00,8.0,9.0,,,,,9.0,,,,bootstrap_khaosat,7810101,32,2,5
A00,,,,7.75,,,,5.0,5.75,,bootstrap_khaosat,7810101,32,2,6
C00,8.0,9.0,,,,,9.0,,,,bootstrap_khaosat,7810101,32,2,7
A01,,,6.75,6.0,,,,6.5,,,bootstrap_khaosat,7810101,32,2,8
C00,8.0,9.0,,,,,8.0,,,,bootstrap_khaosat,7810101,32,2,9
D01,9.0,,7.25,9.5,,,,,,,bootstrap_khaosat,7810101,32,2,10
D01,9.0,,7.25,9.5,,,,,,,bootstrap_khaosat,7810101,32,2,11
C00,8.0,9.0,,,,,9.0,,,,bootstrap_khaosat,7810101,32,2,12
A01,,,8.75,8.25,,,,6.0,,,bootstrap_khaosat,7810101,32,2,13
A00,,,,7.75,,,,5.0,5.75,,bootstrap_khaosat,7810101,32,2,14
A00,,,,7.75,,,,5.0,5.75,,bootstrap_khaosat,7810101,32,2,15
C00,8.0,9.0,,,,,8.0,,,,bootstrap_khaosat,7810101,32,2,16
A01,,,6.75,6.0,,,,6.5,,,bootstrap_khaosat,7810101,32,2,17
A01,,,6.75,6.0,,,,6.5,,,bootstrap_khaosat,7810101,32,2,18
D01,9.0,,7.25,9.5,,,,,,,bootstrap_khaosat,7810101,32,2,19
C00,8.0,9.0,,,,,9.0,,,,bootstrap_khaosat,7810101,32,2,20
A01,,,6.75,6.0,,,,6.5,,,bootstrap_khaosat,7810101,32,2,21
A00,,,,7.75,,,,5.0,5.75,,bootstrap_khaosat,7810101,32,2,22
A01,,,8.75,8.25,,,,6.0,,,bootstrap_khaosat,7810101,32,2,23
A01,,,6.75,6.0,,,,6.5,,,bootstrap_khaosat,7810101,32,2,24
A01,,,8.75,8.25,,,,6.0,,,bootstrap_khaosat,7810101,32,2,25
D01,9.0,,7.25,9.5,,,,,,,bootstrap_khaosat,7810101,32,2,26
A01,,,6.75,6.0,,,,6.5,,,bootstrap_khaosat,7810101,32,2,27
A01,,,6.75,6.0,,,,6.5,,,bootstrap_khaosat,7810101,32,2,28
C00,8.0,9.0,,,,,9.0,,,,bootstrap_khaosat,7810101,32,2,29
A00,,,,7.75,,,,5.0,5.75,,bootstrap_khaosat,7810101,32,2,30
A01,,,7.75,8.0,,,,5.25,,,bootstrap_khaosat,7810101,32,2,31
A01,,,8.75,8.25,,,,6.0,,,bootstrap_khaosat,7810101,32,2,32
A01,,,6.75,6.0,,,,6.5,,,bootstrap_khaosat,7810101,32,2,33
A00,,,,7.75,,,,5.0,5.75,,bootstrap_khaosat,7810101,32,2,34
A01,,,7.75,8.0,,,,5.25,,,bootstrap_khaosat,7810101,32,2,35
A00,,,,7.75,,,,5.0,5.75,,bootstrap_khaosat,7810101,32,2,36
D01,9.0,,7.25,9.5,,,,,,,bootstrap_khaosat,7810101,32,2,37
A00,,,,5.25,,,,6.75,8.5,,bootstrap_khaosat,7810101,32,2,38
A01,,,7.75,8.0,,,,5.25,,,bootstrap_khaosat,7810101,32,2,39
A00,,,,7.75,,,,5.0,5.75,,bootstrap_khaosat,7810101,32,2,40
A01,,,7.75,8.0,,,,5.25,,,bootstrap_khaosat,7810101,32,2,41
A00,,,,7.75,,,,5.0,5.75,,bootstrap_khaosat,7810101,32,2,42
D01,9.0,,7.25,9.5,,,,,,,bootstrap_khaosat,7810101,32,2,43
C00,8.0,9.0,,,,,9.0,,,,bootstrap_khaosat,7810101,32,2,44
C00,8.0,9.0,,,,,9.0,,,,bootstrap_khaosat,7810101,32,2,45
C00,8.0,9.0,,,,,8.0,,,,bootstrap_khaosat,7810101,32,2,46
A01,,,7.75,8.0,,,,5.25,,,bootstrap_khaosat,7810101,32,2,47
A01,,,6.75,6.0,,,,6.5,,,bootstrap_khaosat,7810101,32,2,48
A01,,,7.75,8.0,,,,5.25,,,bootstrap_khaosat,7810101,32,2,49
A01,,,6.75,6.0,,,,6.5,,,bootstrap_khaosat,7810101,32,2,50
A01,,,7.75,8.0,,,,5.25,,,bootstrap_khaosat,7810101,32,2,51
A01,,,6.75,6.0,,,,6.5,,,bootstrap_khaosat,7810101,32,2,52
A00,,,,7.75,,,,5.0,5.75,,bootstrap_khaosat,7810101,32,2,53
C00,8.0,9.0,,,,,9.0,,,,bootstrap_khaosat,7810101,32,2,54
D01,9.0,,7.25,9.5,,,,,,,bootstrap_khaosat,7810101,32,2,55
D01,9.0,,7.25,9.5,,,,,,,bootstrap_khaosat,7810101,32,2,56
C00,8.0,9.0,,,,,9.0,,,,bootstrap_khaosat,7810101,32,2,57
D01,9.0,,7.25,9.5,,,,,,,bootstrap_khaosat,7810101,32,2,58
A00,,,,7.75,,,,5.0,5.75,,bootstrap_khaosat,7810101,32,2,59
A01,,,7.75,8.0,,,,5.25,,,bootstrap_khaosat,7810101,32,2,60
A00,,,,7.75,,,,5.0,5.75,,bootstrap_khaosat,7810101,32,2,61
A01,,,8.75,8.25,,,,6.0,,,bootstrap_khaosat,7810101,32,2,62
A01,,,8.75,8.25,,,,6.0,,,bootstrap_khaosat,7810101,32,2,63
C00,8.0,9.0,,,,,8.0,,,,bootstrap_khaosat,7810101,32,2,64
A00,,,,7.75,,,,5.0,5.75,,bootstrap_khaosat,7810101,32,2,65
A00,,,,7.75,,,,5.0,5.75,,bootstrap_khaosat,7810101,32,2,66
D01,8.2,,6.6,7.5,,,,,,,ttth,7810103,33,2,0
D15,7.0,5.8,8.75,,,,,,,,ttth,7810103,33,2,1
D01,7.75,,7.0,8.0,,,,,,,ttth,7810103,33,2,2
D01,5.0,,5.6,7.5,,,,,,,ttth,7810103,33,2,3
D01,7.75,,7.6,7.2,,,,,,,ttth,7810103,33,2,4
A01,,,8.6,7.2,,,,6.5,,,ttth,7810103,33,2,5
A01,,,7.4,7.8,,,,7.0,,,ttth,7810103,33,2,6
D15,8.0,5.8,6.0,,,,,,,,ttth,7810103,33,2,7
A00,,,,7.4,,,,7.75,7.75,,ttth,7810103,33,2,8
D01,7.0,,7.2,7.0,,,,,,,ttth,7810103,33,2,9
D01,6.2,,7.0,7.75,,,,,,,ttth,7810103,33,2,10
D01,7.5,,8.6,6.6,,,,,,,ttth,7810103,33,2,11
D01,5.8,,5.0,7.75,,,,,,,ttth,7810103,33,2,12
D01,8.75,,6.8,7.0,,,,,,,ttth,7810103,33,2,13
D01,8.0,,6.8,7.6,,,,,,,ttth,7810103,33,2,14
A01,,,6.8,6.75,,,,6.2,,,ttth,7810103,33,2,15
D01,6.4,,6.6,7.0,,,,,,,ttth,7810103,33,2,16
D01,7.2,,6.6,8.0,,,,,,,ttth,7810103,33,2,17
D01,8.0,,6.6,7.6,,,,,,,ttth,7810103,33,2,18
D01,4.6,,6.6,7.75,,,,,,,ttth,7810103,33,2,19
A01,,,8.8,6.6,,,,7.25,,,ttth,7810103,33,2,20
D01,7.5,,7.4,7.6,,,,,,,ttth,7810103,33,2,21
D15,6.75,6.2,5.75,,,,,,,,ttth,7810103,33,2,22
A00,,,,7.6,,,,6.5,8.0,,ttth,7810103,33,2,23
D15,6.5,4.0,7.75,,,,,,,,ttth,7810103,33,2,24
D01,7.25,,6.6,8.4,,,,,,,ttth,7810103,33,2,25
A00,,,,6.0,,,,6.25,6.2,,ttth,7810103,33,2,26
D01,5.6,,7.0,7.5,,,,,,,ttth,7810103,33,2,27
D01,5.6,,7.0,7.0,,,,,,,ttth,7810103,33,2,28
D01,7.0,,7.6,8.25,,,,,,,ttth,7810103,33,2,29
D15,5.75,5.6,7.25,,,,,,,,ttth,7810103,33,2,30
