SBD,ma_nganh,to_hop_thi,diem_Van,diem_Dia,diem_Anh,diem_Toan,diem_Gdktpl,diem_Tin,diem_Su,diem_Ly,diem_Hoa,diem_Sinh,ma_nhom
38011234,7810201,D01,4.8,,7.2,7.0,,,,,,,2
51015285,7340115,D01,6.8,,8.4,8.25,,,,,,,1
48012123,7340120,A00,,,,8.0,,,,8.5,8.4,,1
46005777,7810201,A00,,,,6.75,,,,6.75,7.6,,2
47002406,7510301,A00,,,,7.8,,,,6.25,6.25,,3
53001673,7340122,A00,,,,7.75,,,,7.0,7.6,,1
43002881,7480201,D01,8.0,,6.4,7.75,,,,,,,0
2021752,7340120,D01,8.0,,7.4,7.25,,,,,,,1
48001030,7220201,D01,7.75,,8.8,8.2,,,,,,,6
45001013,7540101,A00,,,,9.2,,,,7.0,8.25,,4
43005380,7810202,A00,,,,7.0,,,,6.0,6.8,,2
51011295,7340123,A01,,,9.2,7.8,,,,7.5,,,1
2044491,7480202,D07,,,8.0,8.5,,,,,8.6,,0
2007758,7810201,A00,,,,7.5,,,,7.5,7.6,,2
47003463,7810201,D01,7.25,,9.0,7.0,,,,,,,2
2042616,7810103,D01,5.6,,7.0,7.0,,,,,,,2
48025134,7340120,A01,,,8.6,7.6,,,,7.0,,,1
56006341,7540106,A00,,,,7.2,,,,6.0,6.75,,4
2007821,7340301,D01,7.0,,7.0,7.25,,,,,,,1
49013554,7420201,B00,,,,7.2,,,,,6.25,6.0,4
2063384,7540204,A00,,,,8.0,,,,6.25,6.75,,3
53008851,7480201,D01,8.0,,8.2,7.0,,,,,,,0
37012553,7480201,A00,,,,8.6,,,,7.0,6.5,,0
48002268,7510303,D01,6.0,,6.6,8.25,,,,,,,3
2006729,7810201,D01,4.4,,6.8,7.25,,,,,,,2
53015614,7540204,D01,7.25,,5.2,7.6,,,,,,,3
2006196,7420201,B00,,,,6.25,,,,,5.75,5.6,4
2008045,7810202,A00,,,,8.4,,,,7.75,7.25,,2
38003683,7480201,A00,,,,7.8,,,,6.75,8.0,,0
25018227,7540101,B00,,,,8.75,,,,,7.25,8.2,4
44010365,7340115,D01,7.2,,7.0,8.5,,,,,,,1
2007974,7340101,A01,,,6.4,8.0,,,,7.4,,,1
2023427,7380107,D15,6.25,7.0,7.5,,,,,,,,5
2066609,7480201,D07,,,7.2,7.25,,,,,6.6,,0
37005308,7220201,D01,6.6,,8.0,8.5,,,,,,,6
35006381,7340101,A01,,,8.2,8.0,,,,6.8,,,1
56006370,7220201,D09,,,8.2,7.2,,,8.25,,,,6
37008599,7810103,D01,8.2,,7.8,6.5,,,,,,,2
2048284,7810201,D01,7.0,,8.6,7.2,,,,,,,2
34008004,7380107,D01,7.2,,8.4,7.5,,,,,,,5
2055902,7540204,D01,7.4,,6.6,5.75,,,,,,,3
39010105,7340101,A00,,,,8.4,,,,7.5,8.5,,1
46003021,7340201,D01,5.4,,7.0,8.25,,,,,,,1
44005212,7510401,B00,,,,7.2,,,,,7.75,8.25,3
48027062,7340115,D01,7.2,,7.0,8.5,,,,,,,1
43005724,7480201,A00,,,,7.0,,,,8.25,7.8,,0
54008975,7810201,D01,7.4,,6.6,8.25,,,,,,,2
2061904,7340101,A00,,,,8.25,,,,7.5,8.2,,1
2023613,7540106,A00,,,,7.2,,,,6.25,7.5,,4
35009738,7340115,D01,7.8,,8.0,8.0,,,,,,,1
46000922,7819010,D07,,,6.4,4.5,,,,,7.6,,2
40011456,7480202,A00,,,,7.2,,,,5.5,4.75,,0
30009844,7340115,D01,6.2,,7.8,8.75,,,,,,,1
2040744,7480201,D01,7.4,,8.2,8.75,,,,,,,0
40006075,7340120,D01,7.0,,7.4,8.25,,,,,,,1
48025451,7220204,D09,,,6.8,9.0,,,8.0,,,,6
2043239,7819010,B00,,,,7.0,,,,,6.75,7.0,2
2023310,7510202,D01,6.8,,6.6,6.0,,,,,,,3
37018159,7340115,A00,,,,7.5,,,,8.25,8.6,,1
50001979,7540101,A00,,,,8.0,,,,8.0,6.6,,4
53012077,7480201,D01,6.8,,7.8,8.5,,,,,,,0
2075932,7420201,D07,,,8.8,7.6,,,,,7.5,,4
2066356,7540106,A01,,,7.4,7.6,,,,6.0,,,4
53000529,7480201,A00,,,,8.0,,,,7.25,7.75,,0
51009853,7810201,D15,7.75,5.0,8.0,,,,,,,,2
51019121,7480201,A01,,,8.4,7.5,,,,7.6,,,0
2013507,7220201,D01,6.8,,7.0,7.25,,,,,,,6
43006614,7540101,A00,,,,8.4,,,,8.25,7.5,,4
39003186,7220204,D01,7.5,,7.6,7.8,,,,,,,6
2038609,7340201,A01,,,10.0,8.6,,,,7.75,,,1
37011557,7340101,D01,7.2,,6.6,7.25,,,,,,,1
47009289,7810103,A00,,,,7.4,,,,7.0,8.5,,2
43004526,7540101,A01,,,8.6,8.0,,,,7.0,,,4
60000409,7340301,A00,,,,8.0,,,,7.75,8.0,,1
2065738,7220201,D01,9.0,,6.2,7.0,,,,,,,6
28000098,7340301,D01,6.2,,6.4,8.5,,,,,,,1
4001676,7420201,B00,,,,7.6,,,,,6.0,6.5,4
50000106,7510202,A00,,,,7.25,,,,6.75,5.6,,3
52003737,7220201,D01,7.2,,8.6,7.5,,,,,,,6
54004778,7380107,D01,8.5,,7.0,7.4,,,,,,,5
2043308,7220201,D01,8.0,,9.4,8.2,,,,,,,6
56010591,7480201,D01,8.0,,6.8,8.6,,,,,,,0
2063908,7510303,D07,,,5.4,7.25,,,,,6.6,,3
2078284,7510203,A00,,,,5.25,,,,4.75,6.4,,3
46006739,7480201,A01,,,7.6,8.0,,,,7.0,,,0
47011959,7340115,D01,7.2,,7.4,7.75,,,,,,,1
39001213,7510303,D01,6.4,,7.6,7.25,,,,,,,3
48025171,7420201,A00,,,,7.0,,,,6.0,6.75,,4
38002429,7340101,A00,,,,8.0,,,,8.0,7.0,,1
39000717,7340115,A00,,,,7.75,,,,6.5,7.8,,1
42010720,7810202,D01,8.0,,7.2,7.0,,,,,,,2
37012069,7220201,D01,8.25,,8.6,6.4,,,,,,,6
39006342,7340101,A00,,,,7.5,,,,7.5,7.6,,1
52003227,7480202,A00,,,,7.5,,,,6.0,7.4,,0
49003295,7510401,A00,,,,7.6,,,,7.75,8.25,,3
49006875,7340115,D01,7.0,,7.4,7.75,,,,,,,1
57003161,7480201,A00,,,,8.75,,,,8.5,8.2,,0
46001344,7420201,A00,,,,7.5,,,,7.25,7.8,,4
39001621,7810201,D15,6.5,6.6,6.75,,,,,,,,2
2031137,7810103,D01,7.4,,7.0,7.0,,,,,,,2
49006625,7480202,D01,7.2,,7.4,7.75,,,,,,,0
2065777,7850101,B00,,,,6.75,,,,,6.5,6.6,4
2004142,7480201,A01,,,8.4,7.5,,,,7.8,,,0
2045147,7220201,D01,7.25,,9.2,7.8,,,,,,,6
46003327,7810202,A00,,,,7.6,,,,7.25,7.5,,2
2068834,7510401,A00,,,,7.0,,,,7.75,8.2,,3
52003390,7810103,A01,,,8.6,7.2,,,,6.75,,,2
44001143,7810103,A01,,,5.6,6.75,,,,6.8,,,2
2074894,7480202,D01,6.2,,5.4,6.0,,,,,,,0
48020554,7340120,D01,7.25,,8.4,7.4,,,,,,,1
2034970,7510301,A00,,,,6.4,,,,5.5,6.25,,3
2063435,7540204,D01,6.6,,7.8,8.25,,,,,,,3
53008526,7340120,D01,8.0,,6.8,8.75,,,,,,,1
2051490,7480202,D07,,,7.2,7.5,,,,,7.6,,0
46006844,7480201,A00,,,,7.8,,,,7.25,7.5,,0
2050230,7480201,A00,,,,8.2,,,,6.75,8.0,,0
51002112,7340101,A01,,,8.4,8.2,,,,8.0,,,1
2061252,7480201,D01,7.8,,6.8,7.75,,,,,,,0
32003235,7340122,A01,,,8.2,7.5,,,,7.8,,,1
2001915,7380107,D01,7.2,,6.8,7.75,,,,,,,5
2015675,7340301,D01,6.0,,7.2,7.5,,,,,,,1
2067031,7510301,D01,7.4,,6.6,7.5,,,,,,,3
2028906,7510406,A00,,,,5.5,,,,5.25,5.6,,4
56000315,7540101,A00,,,,7.0,,,,7.75,8.0,,4
42012580,7340201,D01,6.6,,8.6,8.75,,,,,,,1
28016722,7340301,A00,,,,7.4,,,,8.5,7.0,,1
48015097,7510401,A00,,,,8.0,,,,7.5,7.75,,3
46006548,7480202,A00,,,,6.75,,,,7.25,7.8,,0
53001883,7420201,B00,,,,6.0,,,,,4.75,6.75,4
52011139,7510202,A00,,,,5.25,,,,5.75,6.8,,3
58006192,7340101,D01,7.0,,7.4,8.0,,,,,,,1
45002140,7510303,D01,5.25,,7.4,5.8,,,,,,,3
29005440,7220204,D01,8.2,,7.6,8.5,,,,,,,6
2005990,7810201,D15,6.25,5.4,6.5,,,,,,,,2
53014366,7340120,D01,7.6,,6.2,8.75,,,,,,,1
2071347,7540101,A00,,,,7.25,,,,8.0,7.6,,4
2014621,7819010,A01,,,5.8,5.75,,,,9.2,,,2
2034268,7480201,A01,,,7.0,8.25,,,,8.6,,,0
2019754,7340115,A00,,,,6.75,,,,8.25,7.6,,1
2038952,7810201,A01,,,9.0,7.6,,,,6.0,,,2
2002564,7520115,D01,7.6,,7.8,7.0,,,,,,,3
2020670,7810103,A00,,,,7.4,,,,7.75,7.75,,2
46000391,7340201,A00,,,,7.8,,,,7.25,8.25,,1
45002529,7480201,A00,,,,8.25,,,,7.5,8.4,,0
35002979,7480201,D07,,,7.8,7.25,,,,,7.8,,0
2032280,7480201,A00,,,,7.5,,,,7.0,6.8,,0
2065310,7480201,D01,7.25,,8.8,8.0,,,,,,,0
48029852,7540204,D01,6.0,,8.8,4.2,,,,,,,3
2083995,7510202,D01,7.25,,6.0,6.2,,,,,,,3
37005360,7540101,A00,,,,7.75,,,,8.0,7.8,,4
48015914,7480201,A01,,,8.8,8.0,,,,6.75,,,0
43008935,7480201,A00,,,,8.25,,,,7.5,7.6,,0
2066685,7340301,D01,7.5,,8.8,7.2,,,,,,,1
56009729,7480202,D01,6.0,,5.0,6.8,,,,,,,0
2041124,7540204,A01,,,8.2,7.75,,,,6.8,,,3
35004692,7540101,A01,,,8.8,7.5,,,,6.4,,,4
40012528,7340201,A01,,,7.2,6.5,,,,7.2,,,1
42012141,7510303,D01,7.0,,4.2,6.0,,,,,,,3
52000491,7340101,A00,,,,7.6,,,,7.75,8.25,,1
57008176,7540101,B00,,,,7.5,,,,,7.25,8.2,4
37007347,7340115,D01,7.0,,7.4,8.0,,,,,,,1
2079758,7510301,A00,,,,6.75,,,,8.0,7.4,,3
39004979,7510303,A00,,,,7.0,,,,6.0,6.0,,3
51006124,7340115,D01,8.0,,8.8,8.0,,,,,,,1
2034643,7340120,A00,,,,8.5,,,,8.0,7.6,,1
53003685,7480202,D01,7.25,,5.8,5.4,,,,,,,0
50007368,7510303,A00,,,,7.0,,,,6.25,5.25,,3
2078315,7540101,A00,,,,7.0,,,,8.25,7.8,,4
59001158,7220201,D01,7.6,,7.2,9.0,,,,,,,6
2047326,7480201,D01,7.8,,7.8,7.5,,,,,,,0
2039582,7340120,D01,8.2,,7.8,6.25,,,,,,,1
37012375,7480202,A01,,,7.8,7.5,,,,6.8,,,0
40019709,7380107,A01,,,8.0,8.0,,,,7.0,,,5
53000652,7340301,D01,5.8,,7.4,9.25,,,,,,,1
53011819,7810202,D01,7.5,,8.8,7.2,,,,,,,2
47003683,7340101,A01,,,8.6,9.0,,,,7.75,,,1
47004818,7480202,A00,,,,8.0,,,,8.5,7.8,,0
63006197,7340201,A00,,,,8.2,,,,6.5,8.25,,1
2050131,7480201,A01,,,8.4,8.0,,,,8.0,,,0
2062458,7340205,D07,,,6.2,7.25,,,,,6.4,,1
54012569,7810201,A00,,,,8.2,,,,7.25,7.75,,2
2019996,7540106,A01,,,8.0,6.8,,,,5.0,,,4
46006063,7340120,A00,,,,7.8,,,,8.0,8.5,,1
48008382,7340301,A00,,,,5.75,,,,7.0,8.0,,1
60001073,7340120,D01,8.0,,7.6,7.5,,,,,,,1
46009372,7540101,A00,,,,8.5,,,,7.25,7.8,,4
37005751,7340120,A01,,,8.4,7.75,,,,7.2,,,1
48027340,7510203,D01,7.8,,5.6,5.75,,,,,,,3
35006673,7480201,A01,,,8.0,7.75,,,,6.0,,,0
56001229,7340101,D01,7.75,,8.8,7.4,,,,,,,1
37002264,7340115,A00,,,,7.25,,,,8.75,8.0,,1
2031194,7340301,A01,,,8.0,6.5,,,,7.6,,,1
38003186,7380107,D01,6.8,,6.8,6.5,,,,,,,5
32002301,7540101,B00,,,,7.5,,,,,7.75,8.2,4
40002479,7510301,A00,,,,7.0,,,,5.0,7.5,,3
47012323,7510303,D01,4.8,,6.6,6.25,,,,,,,3
35008563,7420201,A00,,,,7.6,,,,7.0,7.0,,4
2078540,7510202,D01,5.2,,6.4,6.75,,,,,,,3
2025212,7340201,A00,,,,7.0,,,,8.0,8.6,,1
39001112,7480202,A00,,,,7.5,,,,5.5,7.4,,0
35007033,7340123,D01,6.5,,5.6,6.8,,,,,,,1
2018739,7510203,A00,,,,4.25,,,,8.5,6.0,,3
49006766,7540101,B00,,,,8.0,,,,,8.75,7.4,4
2068935,7480201,A01,,,8.4,7.25,,,,7.8,,,0
47005227,7340201,A00,,,,7.25,,,,7.5,7.4,,1
41005501,7340301,A00,,,,7.4,,,,7.75,7.5,,1
52006107,7480201,D07,,,8.6,8.2,,,,,7.0,,0
41004009,7480201,D07,,,8.4,8.2,,,,,8.25,,0
2043248,7340301,A00,,,,6.75,,,,7.75,7.4,,1
48000517,7380107,A00,,,,7.8,,,,7.25,6.75,,5
2065286,7510401,B00,,,,8.5,,,,,7.0,7.6,3
39004173,7540106,A00,,,,7.2,,,,5.0,7.25,,4
47002470,7340101,A00,,,,8.2,,,,7.75,8.75,,1
56006368,7510301,D01,7.0,,6.6,6.6,,,,,,,3
54007247,7380107,D01,5.4,,7.6,8.5,,,,,,,5
50005739,7340201,D01,5.8,,7.4,7.25,,,,,,,1
2075018,7340123,D01,4.2,,5.6,8.0,,,,,,,1
44011801,7510303,A00,,,,7.75,,,,7.5,8.0,,3
52000273,7480201,D01,7.5,,7.2,8.2,,,,,,,0
54009518,7510203,D01,6.75,,4.0,7.0,,,,,,,3
2043554,7510401,A00,,,,7.0,,,,7.25,6.0,,3
48028903,7510301,D01,6.0,,7.6,7.0,,,,,,,3
2070416,7340301,D01,5.8,,7.4,7.0,,,,,,,1
53000298,7340120,D01,6.6,,7.4,8.5,,,,,,,1
50014062,7480202,D01,9.2,,7.2,7.25,,,,,,,0
35011439,7480201,A00,,,,7.25,,,,7.0,8.0,,0
46004565,7380107,D01,6.2,,7.0,6.5,,,,,,,5
52008397,7340129,A00,,,,7.0,,,,7.25,8.0,,4
2083355,7510301,A00,,,,7.2,,,,5.75,6.75,,3
41003996,7340115,A01,,,8.4,7.25,,,,7.2,,,1
30002812,7340129,D01,6.0,,8.0,7.5,,,,,,,4
53000458,7340101,D01,6.2,,6.6,8.5,,,,,,,1
56009120,7340201,A00,,,,7.5,,,,6.0,7.0,,1
40007588,7340115,A00,,,,7.6,,,,8.75,8.5,,1
58001577,7340101,A01,,,6.8,8.0,,,,7.4,,,1
56010610,7340101,A01,,,8.6,8.2,,,,7.0,,,1
43007101,7420201,B00,,,,5.25,,,,,7.0,7.0,4
63006008,7340115,A01,,,9.2,8.6,,,,7.25,,,1
34008882,7540101,A00,,,,7.5,,,,7.75,6.6,,4
53007621,7340201,A00,,,,7.75,,,,8.5,7.0,,1
2067821,7340301,D01,7.4,,8.0,7.5,,,,,,,1
49016208,7220204,D01,7.75,,7.8,7.8,,,,,,,6
2025253,7220201,D01,7.8,,7.0,7.5,,,,,,,6
2058972,7340301,D01,8.5,,7.8,6.8,,,,,,,1
2076658,7510202,A00,,,,6.25,,,,7.25,7.2,,3
60002646,7810202,A00,,,,8.0,,,,6.0,8.25,,2
52000043,7810201,D01,6.8,,7.4,6.25,,,,,,,2
2036144,7810202,D01,6.0,,8.2,6.75,,,,,,,2
44011740,7220201,A01,,,7.2,6.75,,,,8.0,,,6
52008279,7510303,A01,,,6.8,7.0,,,,8.6,,,3
38006729,7340101,A00,,,,7.0,,,,7.5,7.8,,1
43002559,7340122,A00,,,,6.75,,,,7.25,7.8,,1
58003640,7340205,A00,,,,5.0,,,,6.0,7.0,,1
61001767,7340301,D01,7.75,,7.2,7.4,,,,,,,1
38003006,7510301,D01,5.5,,4.6,6.6,,,,,,,3
2045942,7480201,A01,,,8.8,8.0,,,,7.75,,,0
40012003,7510401,A00,,,,7.75,,,,7.75,7.6,,3
2055515,7810103,D15,6.75,8.8,7.5,,,,,,,,2
48005141,7340101,D01,6.6,,6.8,8.25,,,,,,,1
43004891,7340201,A00,,,,7.0,,,,6.75,7.4,,1
56001523,7480201,A00,,,,7.8,,,,7.25,7.0,,0
2052164,7340115,D01,8.0,,6.8,7.75,,,,,,,1
41007680,7340123,D01,7.0,,6.6,7.0,,,,,,,1
44005564,7340129,A00,,,,7.25,,,,7.75,8.2,,4
2046432,7510202,D01,7.4,,6.6,7.25,,,,,,,3
40019072,7340120,D01,7.5,,8.8,8.2,,,,,,,1
2030380,7810202,D01,7.75,,8.4,7.4,,,,,,,2
49003808,7540106,B00,,,,6.8,,,,,6.5,7.25,4
46001056,7220201,D01,7.75,,7.4,8.4,,,,,,,6
43002389,7510203,A00,,,,7.0,,,,6.0,8.0,,3
2024205,7480201,D07,,,7.2,8.25,,,,,9.4,,0
40015999,7810201,D01,5.4,,7.4,7.25,,,,,,,2
2062307,7510203,A00,,,,7.4,,,,7.25,7.25,,3
43006231,7340301,A00,,,,8.0,,,,7.0,7.5,,1
48028042,7480202,A01,,,7.2,8.4,,,,6.5,,,0
2023007,7480201,A00,,,,8.0,,,,6.75,8.25,,0
2084569,7340201,A01,,,7.2,6.75,,,,7.2,,,1
2079188,7220204,D01,8.6,,7.2,6.5,,,,,,,6
46000168,7810202,A00,,,,7.6,,,,7.0,7.75,,2
29002905,7340301,D01,8.8,,7.2,7.0,,,,,,,1
45003627,7340301,D01,6.2,,7.6,7.75,,,,,,,1
30016910,7510303,D01,3.8,,7.2,8.25,,,,,,,3
48027783,7340120,D01,8.2,,7.0,8.25,,,,,,,1
2067343,7480202,A00,,,,6.4,,,,6.75,7.0,,0
37000725,7380107,A00,,,,8.0,,,,7.75,5.5,,5
2075890,7340301,A00,,,,6.5,,,,6.75,7.2,,1
42007706,7810103,A01,,,7.8,7.5,,,,7.2,,,2
2071089,7340201,D01,7.5,,8.2,8.0,,,,,,,1
46006499,7480202,A01,,,7.8,7.5,,,,8.6,,,0
2016259,7819009,A01,,,7.0,7.25,,,,4.8,,,2
39001900,7380107,D01,3.0,,8.2,7.75,,,,,,,5
46009313,7510301,D07,,,6.6,8.25,,,,,6.2,,3
2036878,7220201,D01,8.2,,8.2,8.25,,,,,,,6
2013269,7540204,D01,5.2,,7.2,7.5,,,,,,,3
2008266,7510401,D07,,,8.4,7.6,,,,,6.5,,3
35008316,7510303,A00,,,,6.75,,,,7.75,6.6,,3
51018499,7340120,D01,6.4,,6.8,9.0,,,,,,,1
37008473,7340120,A00,,,,8.75,,,,7.0,7.6,,1
2008924,7420201,B00,,,,7.4,,,,,6.75,5.5,4
2065368,7340205,A00,,,,6.25,,,,6.0,7.6,,1
2080741,7380107,D01,8.5,,5.0,7.8,,,,,,,5
43008861,7340301,A00,,,,7.0,,,,7.75,7.6,,1
49005215,7340115,A00,,,,7.0,,,,7.5,7.8,,1
54003385,7480201,A00,,,,7.5,,,,8.25,7.8,,0
64002482,7340120,A00,,,,7.25,,,,8.75,7.2,,1
47000956,7380107,A00,,,,5.5,,,,6.5,7.4,,5
39006375,7340201,D01,5.75,,9.2,8.2,,,,,,,1
2075117,7810201,D15,6.75,4.8,7.25,,,,,,,,2
45004295,7220204,D01,7.5,,8.2,8.0,,,,,,,6
2056069,7540101,B00,,,,8.5,,,,,6.75,8.6,4
2033632,7480201,D01,8.8,,7.6,6.0,,,,,,,0
2017576,7810202,A00,,,,7.0,,,,7.5,7.6,,2
35006323,7340301,A00,,,,7.5,,,,8.5,7.4,,1
2072058,7510301,A00,,,,7.0,,,,5.75,5.25,,3
2053761,7380107,D01,6.2,,7.4,6.75,,,,,,,5
51007665,7480201,A00,,,,7.25,,,,6.5,7.2,,0
35000199,7340120,A01,,,8.2,8.0,,,,7.75,,,1
2066918,7380107,A00,,,,6.75,,,,7.75,7.6,,5
2034418,7220201,D01,7.2,,7.2,7.0,,,,,,,6
2040899,7480201,D01,6.25,,8.4,8.0,,,,,,,0
51010722,7480202,A01,,,7.6,8.5,,,,9.6,,,0
49014118,7220204,D01,6.6,,7.4,7.25,,,,,,,6
2044044,7480201,D01,7.4,,8.2,7.0,,,,,,,0
47005183,7510401,B00,,,,7.25,,,,,7.25,8.6,3
40017384,7340101,A01,,,8.0,8.6,,,,7.25,,,1
46009320,7340201,D01,7.5,,8.2,7.0,,,,,,,1
47003224,7340120,D01,7.0,,6.8,7.5,,,,,,,1
2065196,7380107,D01,7.5,,7.8,7.0,,,,,,,5
53013456,7540101,B00,,,,8.5,,,,,7.25,8.2,4
43005168,7380107,D01,7.0,,8.0,8.25,,,,,,,5
44005582,7340301,A00,,,,7.75,,,,7.0,8.2,,1
2017332,7480202,D01,5.6,,7.4,7.0,,,,,,,0
2045360,7340301,A00,,,,8.2,,,,7.0,8.0,,1
2057195,7340115,A01,,,8.8,7.5,,,,7.8,,,1
47004460,7540101,B00,,,,8.0,,,,,6.25,7.0,4
53014363,7810201,D01,8.5,,7.8,6.8,,,,,,,2
53005823,7540204,A00,,,,7.0,,,,6.25,6.0,,3
35000672,7220204,D01,6.4,,7.0,8.5,,,,,,,6
53000221,7220201,D01,8.0,,7.0,8.0,,,,,,,6
46003251,7520115,A00,,,,5.75,,,,7.5,6.0,,3
2041837,7480201,A01,,,7.6,7.5,,,,8.8,,,0
56007868,7340201,A00,,,,7.6,,,,7.75,7.75,,1
37016558,7340101,D01,5.8,,8.4,6.75,,,,,,,1
40009028,7340115,D01,7.2,,7.8,7.75,,,,,,,1
40011941,7510202,D01,6.0,,3.4,6.8,,,,,,,3
47011899,7220201,D01,8.0,,6.8,8.0,,,,,,,6
37017978,7340120,A00,,,,7.0,,,,7.75,7.8,,1
47002192,7340120,A00,,,,8.6,,,,6.75,7.75,,1
56006726,7540106,A00,,,,8.0,,,,6.5,5.25,,4
2040793,7480202,D01,6.5,,6.8,5.8,,,,,,,0
53013029,7510301,D01,3.4,,5.4,7.25,,,,,,,3
48010057,7480201,D07,,,7.0,7.5,,,,,8.6,,0
2022360,7540101,D07,,,8.4,7.6,,,,,8.0,,4
35004911,7340101,A01,,,8.0,7.5,,,,8.0,,,1
2012044,7380107,D01,6.4,,7.0,7.75,,,,,,,5
37003850,7540101,D07,,,8.0,8.0,,,,,7.5,,4
50008324,7340129,A00,,,,7.0,,,,7.75,7.6,,4
2038787,7220201,A01,,,7.8,8.2,,,,7.25,,,6
44002045,7810202,D15,8.0,7.6,8.5,,,,,,,,2
2067667,7510203,D01,7.0,,5.4,7.6,,,,,,,3
2011262,7340129,D01,6.8,,6.2,6.25,,,,,,,4
2018301,7340201,A01,,,8.0,8.6,,,,7.25,,,1
48017659,7340201,A01,,,7.8,7.25,,,,8.6,,,1
49001574,7810201,D15,7.0,5.8,6.0,,,,,,,,2
56002531,7340120,A01,,,8.4,7.0,,,,7.6,,,1
13004171,7340115,D01,5.2,,7.6,9.0,,,,,,,1
46007279,7510203,D01,7.0,,6.8,7.6,,,,,,,3
56010222,7510202,D01,4.0,,5.6,6.75,,,,,,,3
53003631,7340120,D01,8.0,,8.4,8.0,,,,,,,1
39004972,7480202,D01,6.25,,3.6,5.8,,,,,,,0
46009550,7340101,D01,7.75,,8.2,7.4,,,,,,,1
49011578,7220201,D01,7.0,,7.6,7.5,,,,,,,6
48002572,7380107,D01,6.2,,7.2,7.0,,,,,,,5
53011710,7510301,A00,,,,7.5,,,,7.75,7.6,,3
48024640,7510401,A00,,,,7.6,,,,6.25,7.5,,3
46006914,7480201,D01,8.0,,7.8,8.0,,,,,,,0
41007287,7540101,A00,,,,8.25,,,,7.75,8.0,,4
2044571,7480201,A00,,,,7.25,,,,7.25,8.0,,0
41011296,7340201,A00,,,,8.2,,,,7.5,7.5,,1
46005931,7340122,D01,8.8,,7.4,8.25,,,,,,,1
43004730,7380107,D01,6.4,,7.6,7.25,,,,,,,5
48018483,7510202,A00,,,,8.0,,,,5.25,7.0,,3
61002482,7810103,D01,8.6,,7.6,8.25,,,,,,,2
35005309,7380107,A00,,,,7.0,,,,8.25,8.2,,5
2058524,7810201,D01,8.5,,6.0,8.0,,,,,,,2
35010473,7510203,A00,,,,6.0,,,,4.25,7.0,,3
56002348,7340101,A00,,,,7.25,,,,7.75,7.6,,1
2017996,7540105,B00,,,,4.25,,,,,6.0,5.8,4
53015282,7540204,D01,7.0,,5.6,7.0,,,,,,,3
2069675,7340101,D01,7.8,,7.4,6.0,,,,,,,1
45001207,7480201,A01,,,7.4,8.4,,,,7.75,,,0
52009003,7380107,D01,5.0,,7.2,8.0,,,,,,,5
43008629,7480201,A00,,,,8.6,,,,6.5,7.5,,0
49002353,7510401,A00,,,,6.6,,,,5.75,8.0,,3
2080596,7510303,D07,,,8.0,6.5,,,,,7.6,,3
36002220,7340120,A00,,,,8.5,,,,6.25,7.8,,1
2019024,7340201,D01,6.25,,9.0,8.0,,,,,,,1
35009753,7220201,D01,8.25,,7.0,7.8,,,,,,,6
61003807,7510202,A00,,,,6.6,,,,6.0,6.25,,3
2022166,7340129,A01,,,8.0,7.25,,,,7.6,,,4
2018752,7520115,A00,,,,6.0,,,,4.25,7.4,,3
44007790,7540101,D07,,,9.6,8.6,,,,,8.0,,4
41004262,7380107,A00,,,,6.0,,,,7.75,6.6,,5
2042034,7340129,A00,,,,6.5,,,,6.25,8.4,,4
2074875,7510202,D01,5.6,,5.4,7.25,,,,,,,3
38010562,7480201,A00,,,,7.8,,,,7.75,7.25,,0
2073492,7540101,D07,,,7.6,8.2,,,,,8.75,,4
2058918,7480201,D01,7.0,,8.2,7.8,,,,,,,0
30010929,7340201,D01,6.6,,7.0,8.5,,,,,,,1
53001884,7540101,B00,,,,7.0,,,,,7.0,6.8,4
28024948,7480202,D01,6.2,,8.0,8.25,,,,,,,0
42013824,7380107,A00,,,,7.8,,,,7.5,7.25,,5
48010743,7810103,A00,,,,7.4,,,,7.0,8.0,,2
40008696,7340120,A00,,,,7.0,,,,8.25,7.0,,1
37003778,7340101,D01,7.75,,7.8,7.8,,,,,,,1
39009197,7480201,D01,5.75,,8.8,8.0,,,,,,,0
56006672,7220201,D01,7.0,,8.8,8.4,,,,,,,6
40019056,7540101,A01,,,8.2,7.0,,,,6.6,,,4
53002854,7340129,D01,7.0,,9.2,7.0,,,,,,,4
40012056,7340301,A00,,,,6.75,,,,7.5,7.6,,1
42012911,7810201,A00,,,,6.75,,,,8.0,7.2,,2
37006428,7340122,D01,8.6,,6.8,7.0,,,,,,,1
46006204,7420201,A00,,,,7.2,,,,6.5,6.5,,4
58001942,7480201,A00,,,,7.25,,,,8.0,8.0,,0
54014115,7540101,B00,,,,7.5,,,,,7.5,7.8,4
34012748,7340129,D01,4.6,,6.6,6.75,,,,,,,4
64006728,7340122,D01,6.8,,7.6,8.75,,,,,,,1
52012704,7540106,A00,,,,6.75,,,,6.75,8.4,,4
2038475,7340101,D01,7.4,,6.6,7.0,,,,,,,1
2050323,7340101,A00,,,,7.25,,,,7.75,7.6,,1
2076473,7540105,A00,,,,5.5,,,,6.25,8.2,,4
2068041,7510303,A00,,,,6.6,,,,5.75,5.75,,3
48017943,7510401,A00,,,,6.4,,,,7.0,8.75,,3
2029548,7340101,D01,7.0,,6.8,7.5,,,,,,,1
